regime,method,seed,system,sd_nmae,sd_nrmse
loso,unitime,17,building_energy,0.5996206697936723,0.7679642533499513
loso,unitime,17,hydraulic,0.2559981721335339,0.34271207356485833
loso,unitime,17,metropt,0.8571805244486078,1.339994668337242
loso,unitime,17,pmsm,0.09901094576157572,0.23142131487861764
loso,unitime,17,steel_industry,1.0654902644914508,1.370896805372348
loso,unitime,29,building_energy,0.6089238244741346,0.7719907352851277
loso,unitime,29,hydraulic,0.27010542680026906,0.36014999067596515
loso,unitime,29,metropt,0.8404161985500667,1.315450093988273
loso,unitime,29,pmsm,0.09981676189260964,0.2330002702964582
loso,unitime,29,steel_industry,1.0492272893758,1.382425653597922
loso,unitime,43,building_energy,0.6243165492697342,0.7944877825921544
loso,unitime,43,hydraulic,0.26769381333156594,0.344136515336658
loso,unitime,43,metropt,0.8805351091513357,1.361569356329834
loso,unitime,43,pmsm,0.10105934452109244,0.23527664147341554
loso,unitime,43,steel_industry,1.1052872115450059,1.4360967100302253
loso,unitime,71,building_energy,0.6172727573382103,0.7883790284368568
loso,unitime,71,hydraulic,0.27664349539082633,0.34846043772326984
loso,unitime,71,metropt,0.8337534131735939,1.3173089212730633
loso,unitime,71,pmsm,0.09735135510687469,0.22678415935729068
loso,unitime,71,steel_industry,1.0975265724433747,1.420479313316912
loso,unitime,101,building_energy,0.5955551297380144,0.7586213114634959
loso,unitime,101,hydraulic,0.25448639425896746,0.33320334707877775
loso,unitime,101,metropt,0.8463046254447025,1.3269316492179133
loso,unitime,101,pmsm,0.09605062408523786,0.22480795702823023
loso,unitime,101,steel_industry,1.0705699724249846,1.3893639449648507
loso,gtm,17,building_energy,0.4714650736168199,0.6540485348257191
loso,gtm,17,hydraulic,0.25400118934929283,0.31042595576607807
loso,gtm,17,metropt,0.6960534765124143,1.2144904650585524
loso,gtm,17,pmsm,0.07211570012710747,0.17539624657860017
loso,gtm,17,steel_industry,0.5058138312406558,0.8299643762115189
loso,gtm,29,building_energy,0.4344005215955278,0.6039940147076721
loso,gtm,29,hydraulic,0.24846993891890048,0.3089135823213795
loso,gtm,29,metropt,0.6591990929664311,1.1802329325208476
loso,gtm,29,pmsm,0.07301239123710634,0.17884595103038478
loso,gtm,29,steel_industry,0.5031066740056783,0.8281958757107439
loso,gtm,43,building_energy,0.48151841420989366,0.6579153566409468
loso,gtm,43,hydraulic,0.16312624313018828,0.25487065170784323
loso,gtm,43,metropt,0.6764851137924277,1.1885840060938457
loso,gtm,43,pmsm,0.07379770405717558,0.17943443181856403
loso,gtm,43,steel_industry,0.5129368791649906,0.8365336429131819
loso,gtm,71,building_energy,0.4510405229058142,0.6250004355166706
loso,gtm,71,hydraulic,0.2156760069757416,0.2867866081399133
loso,gtm,71,metropt,0.6541742723621613,1.1748918936262895
loso,gtm,71,pmsm,0.07315394870683782,0.17871226876023236
loso,gtm,71,steel_industry,0.4969224947193574,0.8259359358342195
loso,gtm,101,building_energy,0.48124654892867114,0.6612822172128865
loso,gtm,101,hydraulic,0.18588312933250686,0.2833782549804989
loso,gtm,101,metropt,0.6927398640199315,1.208995880594126
loso,gtm,101,pmsm,0.07629888471434233,0.18423605354515013
loso,gtm,101,steel_industry,0.49961355754732617,0.8184863398802186
loso,cpiri,17,building_energy,0.3242109044800464,0.4935080162491513
loso,cpiri,17,hydraulic,1.5850270884703064,1.6603111785469238
loso,cpiri,17,metropt,0.5216802931629712,1.2672909432754869
loso,cpiri,17,pmsm,0.08652063006241999,0.15873982705773573
loso,cpiri,17,steel_industry,0.6461931010715897,0.9892437345443845
loso,cpiri,29,building_energy,0.32448038273805796,0.49758827400366895
loso,cpiri,29,hydraulic,1.6434022641575556,1.7189847272235692
loso,cpiri,29,metropt,0.5298323061626603,1.2899607137413864
loso,cpiri,29,pmsm,0.08279847332936056,0.15370754801830808
loso,cpiri,29,steel_industry,0.5481542586785644,0.8762533424557561
loso,cpiri,43,building_energy,0.3236079272724183,0.49359808535075916
loso,cpiri,43,hydraulic,1.7888808389469262,1.8675098385711884
loso,cpiri,43,metropt,0.5173884883228624,1.25763937749412
loso,cpiri,43,pmsm,0.07133835636667114,0.14877453124941478
loso,cpiri,43,steel_industry,0.6723096613041586,1.0312843694263456
loso,cpiri,71,building_energy,0.32475964137250496,0.49465590779558866
loso,cpiri,71,hydraulic,1.5473720262615431,1.6229784829921354
loso,cpiri,71,metropt,0.5308077765602947,1.3011166553309061
loso,cpiri,71,pmsm,0.08936515758374364,0.16156605765159884
loso,cpiri,71,steel_industry,0.6298201075729594,0.9677275123314473
loso,cpiri,101,building_energy,0.2919327838447798,0.4532295808797747
loso,cpiri,101,hydraulic,1.4703492239699327,1.549582444294319
loso,cpiri,101,metropt,0.5368208357702348,1.2781261274744742
loso,cpiri,101,pmsm,0.08322935358087358,0.1538003526712086
loso,cpiri,101,steel_industry,0.6934884461702293,1.0282231362483272
loso,tefn,17,building_energy,0.38142624378556256,0.5369546673490343
loso,tefn,17,hydraulic,0.5574057894902227,0.61999657933922
loso,tefn,17,metropt,0.6865337262454168,1.2077314515750093
loso,tefn,17,pmsm,0.0655403267651598,0.1629496805804699
loso,tefn,17,steel_industry,0.5646032641474015,0.8605857989237903
loso,tefn,29,building_energy,0.3956835666816459,0.5490674178357382
loso,tefn,29,hydraulic,0.44389765785935414,0.5022437761246227
loso,tefn,29,metropt,0.6886008552399939,1.206986591530123
loso,tefn,29,pmsm,0.06615262696412848,0.1630614765378928
loso,tefn,29,steel_industry,0.5779557959798459,0.8639197055880494
loso,tefn,43,building_energy,0.4130679760704338,0.5657028304231195
loso,tefn,43,hydraulic,0.6612412499509472,0.7292076861621029
loso,tefn,43,metropt,0.6945441766174019,1.2145379387727242
loso,tefn,43,pmsm,0.06797529613731852,0.16682101604264588
loso,tefn,43,steel_industry,0.5781554411747035,0.8623816781162802
loso,tefn,71,building_energy,0.40975139173219594,0.5602421203420211
loso,tefn,71,hydraulic,0.6788160210845401,0.7549982159021689
loso,tefn,71,metropt,0.6721456076091632,1.2040999700318231
loso,tefn,71,pmsm,0.06531766029309845,0.16211314596873058
loso,tefn,71,steel_industry,0.5705963891488282,0.8596915529659883
loso,tefn,101,building_energy,0.41791293425621884,0.5715539476389765
loso,tefn,101,hydraulic,0.5705787892579072,0.6361927920809523
loso,tefn,101,metropt,0.6959452369740372,1.2151966635856921
loso,tefn,101,pmsm,0.06870533039508396,0.16899602851634452
loso,tefn,101,steel_industry,0.5633927832145462,0.854166543175708
loso,tggc,17,building_energy,0.5505520306084064,0.7221384197435996
loso,tggc,17,hydraulic,14.671298414644783,15.481731746978232
loso,tggc,17,metropt,1.1873460618441662,8.957804885404666
