backbone,variant,seed,system,condition,replicate,sd_nmae,sd_nrmse,mae_relative_change,mean_sd_normalized_prediction_change,no_op_deletion
moirai,full,29,pmsm,permutation,rep2,0.050448410320400185,0.14883819112646204,0.0,0.0,False
moirai,raw,29,pmsm,deletion_30,rep2,0.05081912311234874,0.14954081731205107,0.0,0.0,True
moirai,full,29,pmsm,deletion_30,rep2,0.050448410320400185,0.14883819112646204,0.0,0.0,True
moirai,raw,29,pmsm,deletion_50,rep2,0.05081912311234874,0.14954081731205107,0.0,0.0,True
moirai,full,29,pmsm,deletion_50,rep2,0.050448410320400185,0.14883819112646204,0.0,0.0,True
moirai,raw,29,pmsm,insertion_1,rep2,0.05052502874130798,0.14778738133198532,-0.5787080788281052,0.008902401231835132,False
moirai,full,29,pmsm,insertion_1,rep2,0.05029123954815986,0.14757510903207732,-0.3115475219974795,0.008559596829911777,False
moirai,raw,29,pmsm,insertion_4,rep2,0.05110105176804241,0.1475774121241885,0.5547688319422317,0.013045329345138967,False
moirai,full,29,pmsm,insertion_4,rep2,0.050710086202823496,0.14682752179364,0.518699956572255,0.01234170271189385,False
moirai,raw,29,steel_industry,reference,rep0,0.4956154893308982,0.9420474143937992,0.0,0.0,False
moirai,full,29,steel_industry,reference,rep0,0.4916029791226433,0.9354936057189022,0.0,0.0,False
moirai,raw,29,steel_industry,legal_gauge_direct,rep0,0.4956165219004115,0.9420497998044561,0.00020834084799581376,1.4336059947716792e-05,False
moirai,full,29,steel_industry,legal_gauge_direct,rep0,0.49160348497449835,0.9354948017788249,0.00010289845191469027,7.853732436004914e-06,False
moirai,raw,29,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.49561652444958926,0.9420498001468787,0.00020885519385061002,1.433652270178296e-05,False
moirai,full,29,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.49160348681069044,0.9354948042807767,0.00010327196309223297,7.8550065986813e-06,False
moirai,raw,29,steel_industry,permutation,rep0,0.4956154893308982,0.9420474143937992,0.0,0.0,False
moirai,full,29,steel_industry,permutation,rep0,0.4916029791226433,0.9354936057189022,0.0,0.0,False
moirai,raw,29,steel_industry,deletion_30,rep0,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_30,rep0,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,deletion_50,rep0,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_50,rep0,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,insertion_1,rep0,0.4969198212067167,0.9483477777534615,0.26317415494405694,0.06537489481053539,False
moirai,full,29,steel_industry,insertion_1,rep0,0.4950267655233649,0.9440231443952616,0.6964535501456925,0.047178135792054134,False
moirai,raw,29,steel_industry,insertion_4,rep0,0.49617254472146666,0.9439511884643886,0.11239668706086725,0.11052411034916257,False
moirai,full,29,steel_industry,insertion_4,rep0,0.4931534647980264,0.9413502496462858,0.31539387294809984,0.07226737931855999,False
moirai,raw,29,steel_industry,permutation,rep1,0.4956154893308982,0.9420474143937992,0.0,0.0,False
moirai,full,29,steel_industry,permutation,rep1,0.4916029791226433,0.9354936057189022,0.0,0.0,False
moirai,raw,29,steel_industry,deletion_30,rep1,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_30,rep1,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,deletion_50,rep1,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_50,rep1,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,insertion_1,rep1,0.4969928111592382,0.9483074087209967,0.2779012879923215,0.06561102767321102,False
moirai,full,29,steel_industry,insertion_1,rep1,0.4947073371112235,0.9436359190463094,0.6314766428227259,0.04847174328662443,False
moirai,raw,29,steel_industry,insertion_4,rep1,0.4978599077061839,0.945229555298552,0.4528547681824202,0.11271816563579808,False
moirai,full,29,steel_industry,insertion_4,rep1,0.4948417779983025,0.9432644648581132,0.6588240944836121,0.07366333623496145,False
moirai,raw,29,steel_industry,permutation,rep2,0.4956154893308982,0.9420474143937992,0.0,0.0,False
moirai,full,29,steel_industry,permutation,rep2,0.4916029791226433,0.9354936057189022,0.0,0.0,False
moirai,raw,29,steel_industry,deletion_30,rep2,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_30,rep2,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,deletion_50,rep2,0.5029461908111283,0.95437810430813,1.4791106488876826,0.058776694304440054,False
moirai,full,29,steel_industry,deletion_50,rep2,0.4990593986992313,0.9457452616766368,1.5167563853855093,0.04199211707807713,False
moirai,raw,29,steel_industry,insertion_1,rep2,0.497069441685701,0.9488023459584761,0.2933629771671775,0.06571901922486469,False
moirai,full,29,steel_industry,insertion_1,rep2,0.4951140810915339,0.9445199731910974,0.7142149494612005,0.047718270461538884,False
moirai,raw,29,steel_industry,insertion_4,rep2,0.49574643636534416,0.9429533740269134,0.026421094026485292,0.11096419524089354,False
moirai,full,29,steel_industry,insertion_4,rep2,0.4952930228582992,0.9451430198678754,0.7506146000664016,0.07226481852695625,False
moirai,raw,43,building_energy,reference,rep0,0.24553517585039586,0.41951060366368625,0.0,0.0,False
moirai,full,43,building_energy,reference,rep0,0.24620901445317897,0.4202090272153818,0.0,0.0,False
moirai,raw,43,building_energy,legal_gauge_direct,rep0,0.2455756342183606,0.4200973918464382,0.016477625995792167,0.005151948397198527,False
moirai,full,43,building_energy,legal_gauge_direct,rep0,0.2456308413573143,0.4200718156204308,-0.23483018976732106,0.00806865651815997,False
moirai,raw,43,building_energy,legal_gauge_canonical_preprocessing,rep0,0.24540487586778575,0.4195483944808899,-0.05306774565347894,0.0035987735471197826,False
moirai,full,43,building_energy,legal_gauge_canonical_preprocessing,rep0,0.24627886688944406,0.420066679937305,0.0283711936462705,0.006567439824769636,False
moirai,raw,43,building_energy,permutation,rep0,0.24553517585039586,0.41951060366368625,0.0,0.0,False
moirai,full,43,building_energy,permutation,rep0,0.24620901445317897,0.4202090272153818,0.0,0.0,False
moirai,raw,43,building_energy,deletion_30,rep0,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_30,rep0,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,deletion_50,rep0,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_50,rep0,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,insertion_1,rep0,0.24412385450874433,0.41716344356637997,-0.5747939523384038,0.036774708432323965,False
moirai,full,43,building_energy,insertion_1,rep0,0.2444977501019916,0.4179413359493409,-0.6950453682567304,0.032770314208374014,False
moirai,raw,43,building_energy,insertion_4,rep0,0.24350844294603674,0.4154175088100937,-0.8254348475079554,0.044652493669864755,False
moirai,full,43,building_energy,insertion_4,rep0,0.24383809363903575,0.41555304634519974,-0.9629707585682601,0.040694603878718975,False
moirai,raw,43,building_energy,permutation,rep1,0.24553517585039586,0.41951060366368625,0.0,0.0,False
moirai,full,43,building_energy,permutation,rep1,0.24620901445317897,0.4202090272153818,0.0,0.0,False
moirai,raw,43,building_energy,deletion_30,rep1,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_30,rep1,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,deletion_50,rep1,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_50,rep1,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,insertion_1,rep1,0.24421651112457723,0.4174619995192193,-0.5370573569556836,0.03667848199170117,False
moirai,full,43,building_energy,insertion_1,rep1,0.24453248589685841,0.41788851308962227,-0.6809371135512943,0.03294007719490131,False
moirai,raw,43,building_energy,insertion_4,rep1,0.24322510832855013,0.41518048706825067,-0.9408295629516061,0.04474336029248455,False
moirai,full,43,building_energy,insertion_4,rep1,0.2431929710736262,0.41504275105862143,-1.2249930760054761,0.040535400587104545,False
moirai,raw,43,building_energy,permutation,rep2,0.24553517585039586,0.41951060366368625,0.0,0.0,False
moirai,full,43,building_energy,permutation,rep2,0.24620901445317897,0.4202090272153818,0.0,0.0,False
moirai,raw,43,building_energy,deletion_30,rep2,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_30,rep2,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,deletion_50,rep2,0.24553517585039586,0.41951060366368625,0.0,0.0,True
moirai,full,43,building_energy,deletion_50,rep2,0.24620901445317897,0.4202090272153818,0.0,0.0,True
moirai,raw,43,building_energy,insertion_1,rep2,0.24386295642391045,0.41710731734071693,-0.6810508598997123,0.03691097409754953,False
moirai,full,43,building_energy,insertion_1,rep2,0.24391654234191656,0.417459931018907,-0.9311081141175515,0.03391494288477957,False
moirai,raw,43,building_energy,insertion_4,rep2,0.24353867614528066,0.41551863916345994,-0.8131216629961302,0.04471949599651119,False
moirai,full,43,building_energy,insertion_4,rep2,0.2435011849518312,0.4155443139859052,-1.0998092443372798,0.040652575350075174,False
moirai,raw,43,hydraulic,reference,rep0,0.10732661413767261,0.19348238927077843,0.0,0.0,False
moirai,full,43,hydraulic,reference,rep0,0.10554648620855078,0.1915449535781908,0.0,0.0,False
moirai,raw,43,hydraulic,legal_gauge_direct,rep0,0.13580626592818693,0.21917779945163535,26.535498225987265,0.038782150039612974,False
moirai,full,43,hydraulic,legal_gauge_direct,rep0,0.12235558465657197,0.20698978846326252,15.925777400877038,0.02497570767064737,False
moirai,raw,43,hydraulic,legal_gauge_canonical_preprocessing,rep0,0.1358065245941606,0.21917799022398546,26.535739234217836,0.038782361383613885,False
moirai,full,43,hydraulic,legal_gauge_canonical_preprocessing,rep0,0.12235563248371385,0.20698979832751782,15.925822714694293,0.024975830564044763,False
moirai,raw,43,hydraulic,permutation,rep0,0.10732661413767261,0.19348238927077843,0.0,0.0,False
moirai,full,43,hydraulic,permutation,rep0,0.10554648620855078,0.1915449535781908,0.0,0.0,False
moirai,raw,43,hydraulic,deletion_30,rep0,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_30,rep0,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,deletion_50,rep0,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_50,rep0,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,insertion_1,rep0,0.10734268249806572,0.1935553660956207,0.014971459336732273,0.012106221454020818,False
moirai,full,43,hydraulic,insertion_1,rep0,0.1056594964477489,0.19131350238479478,0.10707153147175852,0.008308736788885905,False
moirai,raw,43,hydraulic,insertion_4,rep0,0.10715433020449094,0.1934164874146737,-0.16052303015976488,0.013849138035607918,False
moirai,full,43,hydraulic,insertion_4,rep0,0.1053770699563653,0.19050770202427428,-0.1605133986656182,0.010289256891923169,False
moirai,raw,43,hydraulic,permutation,rep1,0.10732661413767261,0.19348238927077843,0.0,0.0,False
moirai,full,43,hydraulic,permutation,rep1,0.10554648620855078,0.1915449535781908,0.0,0.0,False
moirai,raw,43,hydraulic,deletion_30,rep1,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_30,rep1,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,deletion_50,rep1,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_50,rep1,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,insertion_1,rep1,0.10734157879545597,0.19360083972594924,0.013943100603319714,0.012111886821426351,False
moirai,full,43,hydraulic,insertion_1,rep1,0.105647826991986,0.191346318398145,0.09601530763891919,0.008288545542425255,False
moirai,raw,43,hydraulic,insertion_4,rep1,0.10743876579036639,0.19363349235316857,0.10449565897039381,0.013930949739889262,False
moirai,full,43,hydraulic,insertion_4,rep1,0.10558843403468475,0.19081777767942126,0.03974346057440403,0.010210917343669008,False
moirai,raw,43,hydraulic,permutation,rep2,0.10732661413767261,0.19348238927077843,0.0,0.0,False
moirai,full,43,hydraulic,permutation,rep2,0.10554648620855078,0.1915449535781908,0.0,0.0,False
moirai,raw,43,hydraulic,deletion_30,rep2,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_30,rep2,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,deletion_50,rep2,0.10732661413767261,0.19348238927077843,0.0,0.0,True
moirai,full,43,hydraulic,deletion_50,rep2,0.10554648620855078,0.1915449535781908,0.0,0.0,True
moirai,raw,43,hydraulic,insertion_1,rep2,0.10734607806849936,0.19361987848102408,0.018135232330895867,0.012122604011887448,False
moirai,full,43,hydraulic,insertion_1,rep2,0.10557640380156103,0.19122705501481863,0.028345418293818092,0.008160149103947084,False
moirai,raw,43,hydraulic,insertion_4,rep2,0.10712871776893017,0.19328466292371424,-0.18438704167876852,0.013254171453516681,False
moirai,full,43,hydraulic,insertion_4,rep2,0.10545629051979097,0.19068215790359352,-0.08545588962723949,0.00935995128354401,False
moirai,raw,43,metropt,reference,rep0,0.37527082403925294,0.9920021511449033,0.0,0.0,False
moirai,full,43,metropt,reference,rep0,0.3736008816034901,0.9905213983652089,0.0,0.0,False
moirai,raw,43,metropt,legal_gauge_direct,rep0,0.3751480136572613,0.9904855130105361,-0.03272580070834419,0.005261670536325808,False
moirai,full,43,metropt,legal_gauge_direct,rep0,0.373418906592993,0.9889285174633878,-0.04870839964725704,0.0048801510669948134,False
moirai,raw,43,metropt,legal_gauge_canonical_preprocessing,rep0,0.3750804418865808,0.9905353655043998,-0.05073193557201261,0.005046110209468011,False
moirai,full,43,metropt,legal_gauge_canonical_preprocessing,rep0,0.3733509129666592,0.9889781004053122,-0.0669079354839952,0.004664375744569197,False
moirai,raw,43,metropt,permutation,rep0,0.37527082251231525,0.9920021494622066,-4.0688953317769005e-07,8.039636119745651e-08,False
moirai,full,43,metropt,permutation,rep0,0.37360088015485565,0.9905213978680459,-3.877491994153104e-07,7.435515065696118e-08,False
moirai,raw,43,metropt,deletion_30,rep0,0.3732250737837791,0.9881927583219168,-0.5451397029628491,0.02722409199712452,False
moirai,full,43,metropt,deletion_30,rep0,0.37162279340986587,0.9882164477854598,-0.5294656118407182,0.025400447582257884,False
moirai,raw,43,metropt,deletion_50,rep0,0.3745289855680706,0.9905095718519015,-0.19768082772795292,0.03072197733565098,False
moirai,full,43,metropt,deletion_50,rep0,0.37153262616009247,0.9886380872558986,-0.5536002577190668,0.029108630858375357,False
moirai,raw,43,metropt,insertion_1,rep0,0.37781831298433666,0.995689523975721,0.6788401287538548,0.022371507486181545,False
moirai,full,43,metropt,insertion_1,rep0,0.37607493102870776,0.9940267367008655,0.6622172342310995,0.020717200207153803,False
moirai,raw,43,metropt,insertion_4,rep0,0.3764051413932482,0.9911924602571756,0.30226633176166917,0.02930531947517223,False
moirai,full,43,metropt,insertion_4,rep0,0.3752427901291456,0.9912390246406563,0.4394819730104693,0.027011041665401803,False
moirai,raw,43,metropt,permutation,rep1,0.375270823887431,0.9920021516652311,-4.045663803964317e-08,8.097782732882747e-08,False
moirai,full,43,metropt,permutation,rep1,0.3736008817139011,0.990521401400351,2.9553204328180982e-08,7.411244629129193e-08,False
moirai,raw,43,metropt,deletion_30,rep1,0.37340972642502196,0.9897309310317007,-0.4959345344780375,0.029791042102095308,False
moirai,full,43,metropt,deletion_30,rep1,0.3715934505529971,0.9890545236584496,-0.5373196770513844,0.02816442187381543,False
moirai,raw,43,metropt,deletion_50,rep1,0.3718986863483438,0.9858125679799815,-0.8985877597978198,0.03135137396473773,False
moirai,full,43,metropt,deletion_50,rep1,0.36955399693945584,0.9853049459935004,-1.0832106837288635,0.029565627795806775,False
moirai,raw,43,metropt,insertion_1,rep1,0.37371171544157084,0.989127973824045,-0.41546224694489764,0.0238748449059378,False
moirai,full,43,metropt,insertion_1,rep1,0.37246409022045884,0.988895091862488,-0.3042796307525131,0.02177825670401546,False
moirai,raw,43,metropt,insertion_4,rep1,0.3786765552000049,0.9946952163884911,0.9075395534601238,0.02781599594057657,False
moirai,full,43,metropt,insertion_4,rep1,0.3771604632202867,0.9937668012319653,0.9527765570356506,0.025800393468537616,False
moirai,raw,43,metropt,permutation,rep2,0.3752708297650566,0.9920021488596396,1.5257790586531428e-06,8.506579279233531e-08,False
moirai,full,43,metropt,permutation,rep2,0.3736008877703991,0.9905213982817423,1.6506676914218588e-06,7.795305248219268e-08,False
moirai,raw,43,metropt,deletion_30,rep2,0.3735195760959987,0.988571978839993,-0.4666624291237431,0.027382458122183043,False
moirai,full,43,metropt,deletion_30,rep2,0.3717706464947825,0.9885705014486179,-0.4898904683662053,0.02570449273116738,False
moirai,raw,43,metropt,deletion_50,rep2,0.37189889566454387,0.9842269943807062,-0.8985319824267424,0.03522422408076317,False
moirai,full,43,metropt,deletion_50,rep2,0.36773420738128365,0.9841720831174119,-1.5703052404552054,0.03410111460005466,False
moirai,raw,43,metropt,insertion_1,rep2,0.3780252224305776,0.9960593051737767,0.73397616198283,0.022368675423603324,False
moirai,full,43,metropt,insertion_1,rep2,0.3762883832131056,0.9944015152473573,0.7193509817430721,0.020710438318826067,False
moirai,raw,43,metropt,insertion_4,rep2,0.37905512656171386,0.9980060132280754,1.0084190616601374,0.03578692549629097,False
moirai,full,43,metropt,insertion_4,rep2,0.3768035083626343,0.9946137722637661,0.8572321203843547,0.033322868563945326,False
moirai,raw,43,pmsm,reference,rep0,0.05081080740169727,0.14935905382397452,0.0,0.0,False
moirai,full,43,pmsm,reference,rep0,0.05040160993910075,0.14860462655763543,0.0,0.0,False
moirai,raw,43,pmsm,legal_gauge_direct,rep0,0.05085876059074351,0.14899894571723343,0.09437596349755051,0.0008737197907294253,False
moirai,full,43,pmsm,legal_gauge_direct,rep0,0.050102290138867904,0.14703789872411815,-0.5938695224111057,0.0014909698357136764,False
moirai,raw,43,pmsm,legal_gauge_canonical_preprocessing,rep0,0.05083061556935244,0.14940389097886586,0.03898416236249869,0.00036943746453286527,False
moirai,full,43,pmsm,legal_gauge_canonical_preprocessing,rep0,0.0506197234015033,0.14914915158566064,0.43275098288744207,0.0008518956607557594,False
moirai,raw,43,pmsm,permutation,rep0,0.05081080740169727,0.14935905382397452,0.0,0.0,False
moirai,full,43,pmsm,permutation,rep0,0.05040160993910075,0.14860462655763543,0.0,0.0,False
moirai,raw,43,pmsm,deletion_30,rep0,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_30,rep0,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,deletion_50,rep0,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_50,rep0,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,insertion_1,rep0,0.050590903781390084,0.14755037200236876,-0.432789069003936,0.00917489477947974,False
moirai,full,43,pmsm,insertion_1,rep0,0.05010922554520445,0.14654817424877115,-0.5801092351009784,0.008964732004830686,False
moirai,raw,43,pmsm,insertion_4,rep0,0.05101348229285301,0.14758524068713572,0.39888146148405745,0.012792263057093361,False
moirai,full,43,pmsm,insertion_4,rep0,0.05032632726738525,0.14617080121170742,-0.14936560916697372,0.012735723461623633,False
moirai,raw,43,pmsm,permutation,rep1,0.05081080740169727,0.14935905382397452,0.0,0.0,False
moirai,full,43,pmsm,permutation,rep1,0.05040160993910075,0.14860462655763543,0.0,0.0,False
moirai,raw,43,pmsm,deletion_30,rep1,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_30,rep1,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,deletion_50,rep1,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_50,rep1,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,insertion_1,rep1,0.050699997122272474,0.14907026104629198,-0.2180840752022739,0.008774150928610884,False
moirai,full,43,pmsm,insertion_1,rep1,0.050211958343265105,0.14796369688030328,-0.3762808292528619,0.008453673743208467,False
moirai,raw,43,pmsm,insertion_4,rep1,0.05132128359994407,0.14881382459538098,1.0046606703394856,0.012590740463406002,False
moirai,full,43,pmsm,insertion_4,rep1,0.050762870024491154,0.14745990998111966,0.7167629879817561,0.011880945702431006,False
moirai,raw,43,pmsm,permutation,rep2,0.05081080740169727,0.14935905382397452,0.0,0.0,False
moirai,full,43,pmsm,permutation,rep2,0.05040160993910075,0.14860462655763543,0.0,0.0,False
moirai,raw,43,pmsm,deletion_30,rep2,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_30,rep2,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,deletion_50,rep2,0.05081080740169727,0.14935905382397452,0.0,0.0,True
moirai,full,43,pmsm,deletion_50,rep2,0.05040160993910075,0.14860462655763543,0.0,0.0,True
moirai,raw,43,pmsm,insertion_1,rep2,0.05067118936021878,0.14850708462608322,-0.274780206452363,0.009090267908027545,False
moirai,full,43,pmsm,insertion_1,rep2,0.05023797281447335,0.14762493147219544,-0.3246664636806673,0.008934828545502031,False
moirai,raw,43,pmsm,insertion_4,rep2,0.05126350863133252,0.1483934626923511,0.8909546074643337,0.013015918353594235,False
moirai,full,43,pmsm,insertion_4,rep2,0.05086969073411882,0.14759361269214719,0.928702070397458,0.012796743003260736,False
moirai,raw,43,steel_industry,reference,rep0,0.489444639422086,0.9352554397520898,0.0,0.0,False
moirai,full,43,steel_industry,reference,rep0,0.4901526208830522,0.9330429746380225,0.0,0.0,False
moirai,raw,43,steel_industry,legal_gauge_direct,rep0,0.489449097398834,0.9352622319756472,0.0009108234903409951,2.676137274237551e-05,False
moirai,full,43,steel_industry,legal_gauge_direct,rep0,0.490153294195432,0.9330468424922088,0.0001373679036076325,1.5964515157178626e-05,False
moirai,raw,43,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.48944909486478166,0.9352622294133355,0.000910305749979301,2.6767167163592382e-05,False
moirai,full,43,steel_industry,legal_gauge_canonical_preprocessing,rep0,0.49015329149972986,0.933046839769221,0.0001368179316063589,1.596927224121639e-05,False
moirai,raw,43,steel_industry,permutation,rep0,0.489444639422086,0.9352554397520898,0.0,0.0,False
moirai,full,43,steel_industry,permutation,rep0,0.4901526208830522,0.9330429746380225,0.0,0.0,False
moirai,raw,43,steel_industry,deletion_30,rep0,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_30,rep0,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,deletion_50,rep0,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_50,rep0,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,insertion_1,rep0,0.4939114146045648,0.943822250683309,0.9126211266207607,0.06768209565892316,False
moirai,full,43,steel_industry,insertion_1,rep0,0.4938407321879853,0.9414687259109205,0.7524414126948153,0.04649998400954158,False
moirai,raw,43,steel_industry,insertion_4,rep0,0.49538759262822935,0.9415171874355434,1.2142237808877576,0.11639928542427667,False
moirai,full,43,steel_industry,insertion_4,rep0,0.49629999478979114,0.9460027266519013,1.2541754638920155,0.07978895742492813,False
moirai,raw,43,steel_industry,permutation,rep1,0.489444639422086,0.9352554397520898,0.0,0.0,False
moirai,full,43,steel_industry,permutation,rep1,0.4901526208830522,0.9330429746380225,0.0,0.0,False
moirai,raw,43,steel_industry,deletion_30,rep1,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_30,rep1,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,deletion_50,rep1,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_50,rep1,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,insertion_1,rep1,0.49432010464079734,0.9443749322242881,0.996121895311397,0.06737542897792946,False
moirai,full,43,steel_industry,insertion_1,rep1,0.49336642589300855,0.9415317184106247,0.6556743497905471,0.046488368966554665,False
moirai,raw,43,steel_industry,insertion_4,rep1,0.49662320929358145,0.9428570636651192,1.466676574488912,0.11807274093880916,False
moirai,full,43,steel_industry,insertion_4,rep1,0.49553902314299414,0.9430971245770285,1.0989234843298057,0.07946991219562848,False
moirai,raw,43,steel_industry,permutation,rep2,0.489444639422086,0.9352554397520898,0.0,0.0,False
moirai,full,43,steel_industry,permutation,rep2,0.4901526208830522,0.9330429746380225,0.0,0.0,False
moirai,raw,43,steel_industry,deletion_30,rep2,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_30,rep2,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,deletion_50,rep2,0.5012824583303266,0.9521836597515605,2.4186226499933072,0.060760936558104356,False
moirai,full,43,steel_industry,deletion_50,rep2,0.4965754247841806,0.9422948363069154,1.3103681644213383,0.0475632798649899,False
moirai,raw,43,steel_industry,insertion_1,rep2,0.4935908134640449,0.9436489442134057,0.8471180820070812,0.0677046233862268,False
moirai,full,43,steel_industry,insertion_1,rep2,0.49196647748415645,0.9404215202305164,0.37005955366236076,0.047122313923388205,False
moirai,raw,43,steel_industry,insertion_4,rep2,0.4949930898274769,0.9410883552847172,1.1336216516626418,0.11714206499091313,False
moirai,full,43,steel_industry,insertion_4,rep2,0.4962832826667011,0.9455274077650049,1.2507658885112072,0.0781675725632826,False
moirai,raw,71,building_energy,reference,rep0,0.24583123875229873,0.419513478409056,0.0,0.0,False
moirai,full,71,building_energy,reference,rep0,0.24659694251255274,0.42037542123700156,0.0,0.0,False
moirai,raw,71,building_energy,legal_gauge_direct,rep0,0.24585009764878882,0.42003316375967026,0.007671480884940962,0.005243713577371893,False
moirai,full,71,building_energy,legal_gauge_direct,rep0,0.24628938828524,0.42031759079164754,-0.12471940007815485,0.007349218717441091,False
moirai,raw,71,building_energy,legal_gauge_canonical_preprocessing,rep0,0.24571039712419593,0.41960182782603456,-0.04915633534458008,0.003623459222518073,False
moirai,full,71,building_energy,legal_gauge_canonical_preprocessing,rep0,0.24668199046443412,0.42034488683172044,0.034488648162001034,0.005886114786284051,False
moirai,raw,71,building_energy,permutation,rep0,0.24583123875229873,0.419513478409056,0.0,0.0,False
moirai,full,71,building_energy,permutation,rep0,0.24659694251255274,0.42037542123700156,0.0,0.0,False
moirai,raw,71,building_energy,deletion_30,rep0,0.24583123875229873,0.419513478409056,0.0,0.0,True
moirai,full,71,building_energy,deletion_30,rep0,0.24659694251255274,0.42037542123700156,0.0,0.0,True
moirai,raw,71,building_energy,deletion_50,rep0,0.24583123875229873,0.419513478409056,0.0,0.0,True
moirai,full,71,building_energy,deletion_50,rep0,0.24659694251255274,0.42037542123700156,0.0,0.0,True
