backbone,method,family,seed,system,sd_nmae,sd_nrmse
moirai,moirai_no_level_experts,loso,17,metropt,0.465933885786768,1.140343582775229
moirai,moirai_no_trend_experts,loso,17,metropt,0.4666385361819927,1.128804305462998
moirai,moirai_no_origin_win_guard,loso,17,metropt,0.46533377975452384,1.138876132674324
moirai,moirai_no_shrinkage,loso,17,metropt,0.46765657267658034,1.160303891171597
moirai,moirai_no_warmup,loso,17,metropt,0.4654865287105984,1.1390111074841094
moirai,moirai_no_memory,loso,17,metropt,0.492721007635279,1.174336605567776
moirai,moirai,loso,17,pmsm,0.05691281736048214,0.1529531761334625
moirai,gaugeformer_v13,loso,17,pmsm,0.0565979859884923,0.15265782730521602
moirai,moirai_no_level_experts,loso,17,pmsm,0.05654927313053169,0.15232298053571566
moirai,moirai_no_trend_experts,loso,17,pmsm,0.05665866036995454,0.15279671870975758
moirai,moirai_no_origin_win_guard,loso,17,pmsm,0.054070669229769115,0.14655586780515115
moirai,moirai_no_shrinkage,loso,17,pmsm,0.056930034820667046,0.154012618386227
moirai,moirai_no_warmup,loso,17,pmsm,0.05659327061971325,0.15265520516340014
moirai,moirai_no_memory,loso,17,pmsm,0.056221817053028304,0.1513529264561835
moirai,moirai,loso,17,steel_industry,0.5240238806260186,0.9578748776796034
moirai,gaugeformer_v13,loso,17,steel_industry,0.5094519866629064,0.9475037882215513
moirai,moirai_no_level_experts,loso,17,steel_industry,0.521611598649672,0.9610976197536119
moirai,moirai_no_trend_experts,loso,17,steel_industry,0.509446058894172,0.9472062089767992
moirai,moirai_no_origin_win_guard,loso,17,steel_industry,0.5094519866629064,0.9475037882215513
moirai,moirai_no_shrinkage,loso,17,steel_industry,0.5082268262889423,0.9646048290014099
moirai,moirai_no_warmup,loso,17,steel_industry,0.5100283560951935,0.9479519665120609
moirai,moirai_no_memory,loso,17,steel_industry,0.5254688322157529,0.9546691083638044
moirai,moirai,loso,29,building_energy,0.26456167357909616,0.43895816147661704
moirai,gaugeformer_v13,loso,29,building_energy,0.254501264043687,0.42456815240780166
moirai,moirai_no_level_experts,loso,29,building_energy,0.2562129636860958,0.42899744790143496
moirai,moirai_no_trend_experts,loso,29,building_energy,0.26089260534730674,0.4316052240987541
moirai,moirai_no_origin_win_guard,loso,29,building_energy,0.2533311570152489,0.4228981718179407
moirai,moirai_no_shrinkage,loso,29,building_energy,0.261771212587196,0.43967963053995684
moirai,moirai_no_warmup,loso,29,building_energy,0.2539043101006215,0.4238575041398801
moirai,moirai_no_memory,loso,29,building_energy,0.2654040245163686,0.43763308149813757
moirai,moirai,loso,29,hydraulic,0.11693331414328387,0.21375851764942622
moirai,gaugeformer_v13,loso,29,hydraulic,0.11205885218869506,0.2099671359370418
moirai,moirai_no_level_experts,loso,29,hydraulic,0.11296920810699998,0.21074364497575673
moirai,moirai_no_trend_experts,loso,29,hydraulic,0.11212398768064176,0.2100115205497229
moirai,moirai_no_origin_win_guard,loso,29,hydraulic,0.11176478078373339,0.20977962864600344
moirai,moirai_no_shrinkage,loso,29,hydraulic,0.11108783696605584,0.21044847904435524
moirai,moirai_no_warmup,loso,29,hydraulic,0.11183214332600047,0.20973049576675293
moirai,moirai_no_memory,loso,29,hydraulic,0.11234892196646168,0.20997627656019624
moirai,moirai,loso,29,metropt,0.4763889060408504,1.142451719099909
moirai,gaugeformer_v13,loso,29,metropt,0.4657911206483619,1.1389210504079659
moirai,moirai_no_level_experts,loso,29,metropt,0.4663682999490377,1.1403233407723883
moirai,moirai_no_trend_experts,loso,29,metropt,0.466946011373151,1.1289015393850388
moirai,moirai_no_origin_win_guard,loso,29,metropt,0.4657911206483619,1.1389210504079659
moirai,moirai_no_shrinkage,loso,29,metropt,0.46827841085258387,1.1603055130630815
moirai,moirai_no_warmup,loso,29,metropt,0.4659134197501379,1.1390353826695554
moirai,moirai_no_memory,loso,29,metropt,0.4926544509352458,1.1748309259813812
moirai,moirai,loso,29,pmsm,0.05677691442723267,0.15265600917002906
moirai,gaugeformer_v13,loso,29,pmsm,0.0565669494737158,0.15261373340864362
moirai,moirai_no_level_experts,loso,29,pmsm,0.05651907911847153,0.15228971294413776
moirai,moirai_no_trend_experts,loso,29,pmsm,0.056630599995298514,0.1527562902776661
moirai,moirai_no_origin_win_guard,loso,29,pmsm,0.05400467672207607,0.1464527332800525
moirai,moirai_no_shrinkage,loso,29,pmsm,0.05694524934108954,0.15405931193929956
moirai,moirai_no_warmup,loso,29,pmsm,0.05656281578834518,0.15261228812025784
moirai,moirai_no_memory,loso,29,pmsm,0.05625444095461754,0.1515741341821118
moirai,moirai,loso,29,steel_industry,0.523950769652953,0.9584860729986542
moirai,gaugeformer_v13,loso,29,steel_industry,0.509386827958329,0.9477101162144704
moirai,moirai_no_level_experts,loso,29,steel_industry,0.5210040415645459,0.9605387401327071
moirai,moirai_no_trend_experts,loso,29,steel_industry,0.5092615963728543,0.94729149451792
moirai,moirai_no_origin_win_guard,loso,29,steel_industry,0.5095197909962866,0.9478962422393368
moirai,moirai_no_shrinkage,loso,29,steel_industry,0.5078719231979444,0.9642022247952173
moirai,moirai_no_warmup,loso,29,steel_industry,0.509960539029377,0.9482201237576664
moirai,moirai_no_memory,loso,29,steel_industry,0.5265678253358608,0.955500031225229
moirai,moirai,loso,43,building_energy,0.2640749738714858,0.43827896156248164
moirai,gaugeformer_v13,loso,43,building_energy,0.253711227342751,0.4234861003048473
moirai,moirai_no_level_experts,loso,43,building_energy,0.2554640465397929,0.4273194434320408
moirai,moirai_no_trend_experts,loso,43,building_energy,0.2606403021287567,0.4312045533155167
moirai,moirai_no_origin_win_guard,loso,43,building_energy,0.2531834411483994,0.42271872066770655
moirai,moirai_no_shrinkage,loso,43,building_energy,0.26087964685700366,0.43838818456748474
moirai,moirai_no_warmup,loso,43,building_energy,0.2531273761109313,0.4228282076629071
moirai,moirai_no_memory,loso,43,building_energy,0.2656579649988812,0.4381860424809536
moirai,moirai,loso,43,hydraulic,0.1167172648413737,0.21331582863078816
moirai,gaugeformer_v13,loso,43,hydraulic,0.11210359886164797,0.20982118040977166
moirai,moirai_no_level_experts,loso,43,hydraulic,0.1130097057242914,0.2105926886460532
moirai,moirai_no_trend_experts,loso,43,hydraulic,0.11215215985387167,0.20985224477088146
moirai,moirai_no_origin_win_guard,loso,43,hydraulic,0.1117481264013818,0.20957972223496096
moirai,moirai_no_shrinkage,loso,43,hydraulic,0.11116190366970216,0.21029411912978246
moirai,moirai_no_warmup,loso,43,hydraulic,0.11188559906269756,0.20959139248542838
moirai,moirai_no_memory,loso,43,hydraulic,0.11256519395868694,0.21069408532780556
moirai,moirai,loso,43,metropt,0.47602510455363545,1.1416032629467465
moirai,gaugeformer_v13,loso,43,metropt,0.4647669555405586,1.1375924021819068
moirai,moirai_no_level_experts,loso,43,metropt,0.4653652952645625,1.139061938276673
moirai,moirai_no_trend_experts,loso,43,metropt,0.46626254045661725,1.1276412039869192
moirai,moirai_no_origin_win_guard,loso,43,metropt,0.4647669555405586,1.1375924021819068
moirai,moirai_no_shrinkage,loso,43,metropt,0.46709716998754425,1.1590225429352543
moirai,moirai_no_warmup,loso,43,metropt,0.4648662534056703,1.137689917864655
moirai,moirai_no_memory,loso,43,metropt,0.4931752921115883,1.1746944626860631
moirai,moirai,loso,43,pmsm,0.05683539010811183,0.15292412018319276
moirai,gaugeformer_v13,loso,43,pmsm,0.05650411044837708,0.15257773140811137
moirai,moirai_no_level_experts,loso,43,pmsm,0.056455190091412095,0.1522456973763892
moirai,moirai_no_trend_experts,loso,43,pmsm,0.056566155479905726,0.1527206066991381
moirai,moirai_no_origin_win_guard,loso,43,pmsm,0.054033756025318076,0.1466396870179046
moirai,moirai_no_shrinkage,loso,43,pmsm,0.05689586427327645,0.15405142882397016
moirai,moirai_no_warmup,loso,43,pmsm,0.056501025690152494,0.1525777494728358
moirai,moirai_no_memory,loso,43,pmsm,0.05623140322159322,0.1518776114035354
moirai,moirai,loso,43,steel_industry,0.5230479036128531,0.9571531222516653
moirai,gaugeformer_v13,loso,43,steel_industry,0.5089773411313125,0.9471767595061721
moirai,moirai_no_level_experts,loso,43,steel_industry,0.520921284210479,0.9606070607646773
moirai,moirai_no_trend_experts,loso,43,steel_industry,0.5089368933097187,0.9468644613047958
moirai,moirai_no_origin_win_guard,loso,43,steel_industry,0.5089773411313125,0.9471767595061721
moirai,moirai_no_shrinkage,loso,43,steel_industry,0.508197533742259,0.9646036380564077
moirai,moirai_no_warmup,loso,43,steel_industry,0.5094942832772164,0.9476969531714273
moirai,moirai_no_memory,loso,43,steel_industry,0.5247646854781328,0.9545882090115905
moirai,moirai,loso,71,building_energy,0.26458260544108103,0.4388052180327326
moirai,gaugeformer_v13,loso,71,building_energy,0.25458420719820973,0.42438230282872247
moirai,moirai_no_level_experts,loso,71,building_energy,0.2561819472419608,0.42852277107853065
moirai,moirai_no_trend_experts,loso,71,building_energy,0.2611388276644288,0.4317547241500356
moirai,moirai_no_origin_win_guard,loso,71,building_energy,0.25352493511586965,0.4228025671818111
moirai,moirai_no_shrinkage,loso,71,building_energy,0.2614354460465646,0.43848624655474383
moirai,moirai_no_warmup,loso,71,building_energy,0.2538755306849262,0.4236110334870873
moirai,moirai_no_memory,loso,71,building_energy,0.266079881377412,0.4384964178183509
moirai,moirai,loso,71,hydraulic,0.11677055910109971,0.2139493876025044
moirai,gaugeformer_v13,loso,71,hydraulic,0.11202486714028662,0.2094949629109475
moirai,moirai_no_level_experts,loso,71,hydraulic,0.1129384903533937,0.21027902783150001
moirai,moirai_no_trend_experts,loso,71,hydraulic,0.11202557158332661,0.20943537462944117
moirai,moirai_no_origin_win_guard,loso,71,hydraulic,0.11165326222508531,0.20917077521367275
moirai,moirai_no_shrinkage,loso,71,hydraulic,0.11111285571007293,0.2089738852135905
moirai,moirai_no_warmup,loso,71,hydraulic,0.11180515525457832,0.20925967427324313
moirai,moirai_no_memory,loso,71,hydraulic,0.11244913994144062,0.21071514247429124
moirai,moirai,loso,71,metropt,0.4779537540189788,1.1418234345458116
moirai,gaugeformer_v13,loso,71,metropt,0.46741642225949304,1.1385825876795197
moirai,moirai_no_level_experts,loso,71,metropt,0.46796732569240806,1.139875773436827
moirai,moirai_no_trend_experts,loso,71,metropt,0.4686719724708545,1.128502976436002
moirai,moirai_no_origin_win_guard,loso,71,metropt,0.46741642225949304,1.1385825876795197
moirai,moirai_no_shrinkage,loso,71,metropt,0.4698317290892219,1.1601939518911082
moirai,moirai_no_warmup,loso,71,metropt,0.46754119892678375,1.1387018068760757
moirai,moirai_no_memory,loso,71,metropt,0.49484189564529185,1.1761605155511228
moirai,moirai,loso,71,pmsm,0.056892549773686886,0.15292061266125664
moirai,gaugeformer_v13,loso,71,pmsm,0.05659579561833203,0.15270768037430307
moirai,moirai_no_level_experts,loso,71,pmsm,0.056545656362615986,0.15237427787588695
moirai,moirai_no_trend_experts,loso,71,pmsm,0.05666541416385785,0.15286100763099295
moirai,moirai_no_origin_win_guard,loso,71,pmsm,0.054081664041868316,0.14660465588558783
moirai,moirai_no_shrinkage,loso,71,pmsm,0.05703551058546671,0.15428455571183505
moirai,moirai_no_warmup,loso,71,pmsm,0.05659176856230692,0.15270635588965883
moirai,moirai_no_memory,loso,71,pmsm,0.056392151090330696,0.15214689483447766
moirai,moirai,loso,71,steel_industry,0.5237703197649738,0.9585413829862357
moirai,gaugeformer_v13,loso,71,steel_industry,0.5094867209513405,0.9480770464627282
moirai,moirai_no_level_experts,loso,71,steel_industry,0.5212499966462244,0.9612612614121752
moirai,moirai_no_trend_experts,loso,71,steel_industry,0.5094023673683313,0.9476753893250782
moirai,moirai_no_origin_win_guard,loso,71,steel_industry,0.5094867209513405,0.9480770464627282
moirai,moirai_no_shrinkage,loso,71,steel_industry,0.5082036300310336,0.9645572580457238
moirai,moirai_no_warmup,loso,71,steel_industry,0.5100450203538758,0.9486092160869768
moirai,moirai_no_memory,loso,71,steel_industry,0.526989199419292,0.9568074800944675
timer_xl,timer_xl,joint,101,building_energy,0.23913432158560496,0.383763334681234
timer_xl,timer_xl,joint,101,hydraulic,0.06413452062566571,0.12077140776102929
timer_xl,timer_xl,joint,101,metropt,0.3813974200610151,0.9582613067348029
timer_xl,timer_xl,joint,101,pmsm,0.056506540220203856,0.14578917447142795
timer_xl,timer_xl,joint,101,steel_industry,0.28877070798183024,0.5043332425392391
timer_xl,timer_xl_gaugeformer,joint,101,building_energy,0.2375025113964947,0.38847291215643065
timer_xl,timer_xl_gaugeformer,joint,101,hydraulic,0.07403783202568555,0.13860828837650596
timer_xl,timer_xl_gaugeformer,joint,101,metropt,0.38197645562028665,0.9613206078845004
timer_xl,timer_xl_gaugeformer,joint,101,pmsm,0.054763945732249235,0.14444459013570374
timer_xl,timer_xl_gaugeformer,joint,101,steel_industry,0.29567676989741887,0.540619621241065
timer_xl,timer_xl_no_level_experts,joint,101,building_energy,0.2389321280469652,0.38952994733187496
timer_xl,timer_xl_no_level_experts,joint,101,hydraulic,0.07420266260832253,0.13898525603469208
timer_xl,timer_xl_no_level_experts,joint,101,metropt,0.38650762344937817,0.971668350016761
timer_xl,timer_xl_no_level_experts,joint,101,pmsm,0.054705850045974426,0.14424432874781426
timer_xl,timer_xl_no_level_experts,joint,101,steel_industry,0.29653732889785916,0.5336907165825363
timer_xl,timer_xl_no_trend_experts,joint,101,building_energy,0.23719343537434504,0.38580794649828104
timer_xl,timer_xl_no_trend_experts,joint,101,hydraulic,0.07450478942226277,0.13912539197994137
timer_xl,timer_xl_no_trend_experts,joint,101,metropt,0.3807381018551264,0.958254278513813
timer_xl,timer_xl_no_trend_experts,joint,101,pmsm,0.05518067713717948,0.14506802076732037
timer_xl,timer_xl_no_trend_experts,joint,101,steel_industry,0.29567676989741887,0.540619621241065
timer_xl,timer_xl_no_origin_win_guard,joint,101,building_energy,0.23847705485243403,0.3907382837790519
timer_xl,timer_xl_no_origin_win_guard,joint,101,hydraulic,0.07403783202568555,0.13860828837650596
timer_xl,timer_xl_no_origin_win_guard,joint,101,metropt,0.3917838103853459,0.975406847521396
timer_xl,timer_xl_no_origin_win_guard,joint,101,pmsm,0.05473870757447354,0.14439762574360437
timer_xl,timer_xl_no_origin_win_guard,joint,101,steel_industry,0.29567676989741887,0.540619621241065
timer_xl,timer_xl_no_shrinkage,joint,101,building_energy,0.24559925357229673,0.408033295314332
timer_xl,timer_xl_no_shrinkage,joint,101,hydraulic,0.10563352856018236,0.20380077552696532
timer_xl,timer_xl_no_shrinkage,joint,101,metropt,0.38976769388212834,0.985948504038146
timer_xl,timer_xl_no_shrinkage,joint,101,pmsm,0.0547645742429048,0.14722402290439154
timer_xl,timer_xl_no_shrinkage,joint,101,steel_industry,0.3120706709536508,0.6271177991830603
timer_xl,timer_xl_no_warmup,joint,101,building_energy,0.23739787061798795,0.3890440491469417
timer_xl,timer_xl_no_warmup,joint,101,hydraulic,0.07467653114667111,0.13943608682501246
timer_xl,timer_xl_no_warmup,joint,101,metropt,0.381854235032244,0.9611566485123108
timer_xl,timer_xl_no_warmup,joint,101,pmsm,0.05475729894956378,0.14444164583369568
timer_xl,timer_xl_no_warmup,joint,101,steel_industry,0.2973660984475039,0.5437607383609391
timer_xl,timer_xl_no_memory,joint,101,building_energy,0.24491270108658592,0.39848977592657453
timer_xl,timer_xl_no_memory,joint,101,hydraulic,0.07629084823701772,0.1458785878374694
timer_xl,timer_xl_no_memory,joint,101,metropt,0.41507973603741277,1.0194930828769506
timer_xl,timer_xl_no_memory,joint,101,pmsm,0.05596968842416777,0.14687059912087905
timer_xl,timer_xl_no_memory,joint,101,steel_industry,0.30050565491289827,0.5392053593603638
timer_xl,timer_xl,joint,17,building_energy,0.23838462026066287,0.3836241711330552
timer_xl,timer_xl,joint,17,hydraulic,0.060825065748081344,0.11592343590285226
timer_xl,timer_xl,joint,17,metropt,0.38149701389673346,0.9603720951789839
timer_xl,timer_xl,joint,17,pmsm,0.05680463086665849,0.14673386897506738
timer_xl,timer_xl,joint,17,steel_industry,0.28829306685942946,0.5035188045590075
timer_xl,timer_xl_gaugeformer,joint,17,building_energy,0.2373291973232608,0.38832467634361423
timer_xl,timer_xl_gaugeformer,joint,17,hydraulic,0.07322665346230046,0.1384041443589169
timer_xl,timer_xl_gaugeformer,joint,17,metropt,0.38210819023629294,0.9610482234659069
timer_xl,timer_xl_gaugeformer,joint,17,pmsm,0.05485056061931607,0.14492468341762366
timer_xl,timer_xl_gaugeformer,joint,17,steel_industry,0.29569031315775346,0.5398919055827378
timer_xl,timer_xl_no_level_experts,joint,17,building_energy,0.2389569238569392,0.38945644665603246
timer_xl,timer_xl_no_level_experts,joint,17,hydraulic,0.0734725716136206,0.13883314420964277
timer_xl,timer_xl_no_level_experts,joint,17,metropt,0.3863566932943772,0.9711513490356294
timer_xl,timer_xl_no_level_experts,joint,17,pmsm,0.05479400523743394,0.14473311206086067
timer_xl,timer_xl_no_level_experts,joint,17,steel_industry,0.2966068260473217,0.5330470985074485
timer_xl,timer_xl_no_trend_experts,joint,17,building_energy,0.23681918062261384,0.3857140389006327
timer_xl,timer_xl_no_trend_experts,joint,17,hydraulic,0.07363814944642343,0.13886087863332275
timer_xl,timer_xl_no_trend_experts,joint,17,metropt,0.3818677778369959,0.9601960185504111
timer_xl,timer_xl_no_trend_experts,joint,17,pmsm,0.055362847471579525,0.14564396590497627
timer_xl,timer_xl_no_trend_experts,joint,17,steel_industry,0.29569031315775346,0.5398919055827378
timer_xl,timer_xl_no_origin_win_guard,joint,17,building_energy,0.23726661735485227,0.38969593168712385
timer_xl,timer_xl_no_origin_win_guard,joint,17,hydraulic,0.07322665346230046,0.1384041443589169
timer_xl,timer_xl_no_origin_win_guard,joint,17,metropt,0.3886692323121307,0.9726821532780405
timer_xl,timer_xl_no_origin_win_guard,joint,17,pmsm,0.054806511582550406,0.14483673254801085
timer_xl,timer_xl_no_origin_win_guard,joint,17,steel_industry,0.29569031315775346,0.5398919055827378
timer_xl,timer_xl_no_shrinkage,joint,17,building_energy,0.24532246512459865,0.40721193689916657
timer_xl,timer_xl_no_shrinkage,joint,17,hydraulic,0.10560078820054884,0.20392114634953157
timer_xl,timer_xl_no_shrinkage,joint,17,metropt,0.38755119300193924,0.9798645451622713
timer_xl,timer_xl_no_shrinkage,joint,17,pmsm,0.05482013514235288,0.14759885020006178
timer_xl,timer_xl_no_shrinkage,joint,17,steel_industry,0.31246192240908255,0.6278461698004922
timer_xl,timer_xl_no_warmup,joint,17,building_energy,0.2371591271853392,0.3887182792791544
timer_xl,timer_xl_no_warmup,joint,17,hydraulic,0.07391969170372346,0.13928306218152905
timer_xl,timer_xl_no_warmup,joint,17,metropt,0.3820493626464218,0.9608241185846044
timer_xl,timer_xl_no_warmup,joint,17,pmsm,0.05484641457627487,0.14492277919219212
timer_xl,timer_xl_no_warmup,joint,17,steel_industry,0.2975565498647935,0.543241717116842
timer_xl,timer_xl_no_memory,joint,17,building_energy,0.2448174539822978,0.39974030880044176
timer_xl,timer_xl_no_memory,joint,17,hydraulic,0.07534591634318433,0.14508583078608533
timer_xl,timer_xl_no_memory,joint,17,metropt,0.4150015190454653,1.0216779264860303
timer_xl,timer_xl_no_memory,joint,17,pmsm,0.05620790225443151,0.147574608482353
timer_xl,timer_xl_no_memory,joint,17,steel_industry,0.3008315421793936,0.5381896613777782
timer_xl,timer_xl,joint,29,building_energy,0.23912556122925008,0.3841563076483423
timer_xl,timer_xl,joint,29,hydraulic,0.06094248314312611,0.1155613327723597
timer_xl,timer_xl,joint,29,metropt,0.37604710882977843,0.9605142154248681
timer_xl,timer_xl,joint,29,pmsm,0.056763652502519156,0.14615670385225396
timer_xl,timer_xl,joint,29,steel_industry,0.2886943487734232,0.5056194167265295
timer_xl,timer_xl_gaugeformer,joint,29,building_energy,0.23819254234618426,0.391313807621883
timer_xl,timer_xl_gaugeformer,joint,29,hydraulic,0.07227641010020709,0.13755803044813117
timer_xl,timer_xl_gaugeformer,joint,29,metropt,0.37653527893125327,0.9609430539741789
timer_xl,timer_xl_gaugeformer,joint,29,pmsm,0.05481413954445107,0.14457043836214004
timer_xl,timer_xl_gaugeformer,joint,29,steel_industry,0.2955162397880382,0.5413109688424929
timer_xl,timer_xl_no_level_experts,joint,29,building_energy,0.239837258361831,0.3925794253490522
timer_xl,timer_xl_no_level_experts,joint,29,hydraulic,0.07255414819814286,0.138047541635082
timer_xl,timer_xl_no_level_experts,joint,29,metropt,0.38069174729207156,0.9704176628906618
timer_xl,timer_xl_no_level_experts,joint,29,pmsm,0.054762943729031434,0.14438112163036823
timer_xl,timer_xl_no_level_experts,joint,29,steel_industry,0.29666738577972257,0.5350666025067226
timer_xl,timer_xl_no_trend_experts,joint,29,building_energy,0.2372307066840973,0.3865784008601273
timer_xl,timer_xl_no_trend_experts,joint,29,hydraulic,0.0727636667021066,0.13808819715846193
timer_xl,timer_xl_no_trend_experts,joint,29,metropt,0.37653527893125327,0.9609430539741789
timer_xl,timer_xl_no_trend_experts,joint,29,pmsm,0.0552694879351025,0.14526908998727575
timer_xl,timer_xl_no_trend_experts,joint,29,steel_industry,0.2955162397880382,0.5413109688424929
timer_xl,timer_xl_no_origin_win_guard,joint,29,building_energy,0.2396893501754258,0.39430374007881314
timer_xl,timer_xl_no_origin_win_guard,joint,29,hydraulic,0.07227641010020709,0.13755803044813117
timer_xl,timer_xl_no_origin_win_guard,joint,29,metropt,0.3822883180480803,0.9684212143710555
timer_xl,timer_xl_no_origin_win_guard,joint,29,pmsm,0.05479063950264685,0.14451731985155716
timer_xl,timer_xl_no_origin_win_guard,joint,29,steel_industry,0.2955162397880382,0.5413109688424929
timer_xl,timer_xl_no_shrinkage,joint,29,building_energy,0.24881084760198263,0.41584292653661975
timer_xl,timer_xl_no_shrinkage,joint,29,hydraulic,0.10542441807342276,0.20392201202471028
timer_xl,timer_xl_no_shrinkage,joint,29,metropt,0.3813114180161322,0.9784540960707809
timer_xl,timer_xl_no_shrinkage,joint,29,pmsm,0.05480901876031266,0.1475525093489898
timer_xl,timer_xl_no_shrinkage,joint,29,steel_industry,0.31140986217632033,0.6272792856368404
timer_xl,timer_xl_no_warmup,joint,29,building_energy,0.23802627070723778,0.3916375413098812
timer_xl,timer_xl_no_warmup,joint,29,hydraulic,0.07295674700390925,0.1384383372797426
timer_xl,timer_xl_no_warmup,joint,29,metropt,0.37640013555497787,0.9607631464618863
timer_xl,timer_xl_no_warmup,joint,29,pmsm,0.054807862310568965,0.14456679708606307
timer_xl,timer_xl_no_warmup,joint,29,steel_industry,0.297201382621496,0.5444824802325755
timer_xl,timer_xl_no_memory,joint,29,building_energy,0.24561522073698322,0.39980675533049226
timer_xl,timer_xl_no_memory,joint,29,hydraulic,0.07318251919511731,0.1443518076467299
timer_xl,timer_xl_no_memory,joint,29,metropt,0.4123127513211916,1.0235567425031384
timer_xl,timer_xl_no_memory,joint,29,pmsm,0.05617602782162054,0.14715341096354348
timer_xl,timer_xl_no_memory,joint,29,steel_industry,0.3024399881997043,0.542170406998663
timer_xl,timer_xl,joint,43,building_energy,0.23878591129201637,0.3817618602587733
timer_xl,timer_xl,joint,43,hydraulic,0.06176246218299017,0.11727474183954124
timer_xl,timer_xl,joint,43,metropt,0.38018740624261993,0.9616720598315205
timer_xl,timer_xl,joint,43,pmsm,0.05715760520370438,0.1462992341293571
timer_xl,timer_xl,joint,43,steel_industry,0.2919442472071432,0.507095550453149
timer_xl,timer_xl_gaugeformer,joint,43,building_energy,0.23730034934130245,0.3882774700681087
timer_xl,timer_xl_gaugeformer,joint,43,hydraulic,0.07355290992493853,0.13975080417432326
timer_xl,timer_xl_gaugeformer,joint,43,metropt,0.3800810910260238,0.961717274544816
timer_xl,timer_xl_gaugeformer,joint,43,pmsm,0.05500383859164524,0.1443875860801108
timer_xl,timer_xl_gaugeformer,joint,43,steel_industry,0.2987894988374814,0.5442443768465645
timer_xl,timer_xl_no_level_experts,joint,43,building_energy,0.23900163291099552,0.38932780803916933
timer_xl,timer_xl_no_level_experts,joint,43,hydraulic,0.0738935279587594,0.1402295219627641
timer_xl,timer_xl_no_level_experts,joint,43,metropt,0.3842471657249472,0.9712820846298839
timer_xl,timer_xl_no_level_experts,joint,43,pmsm,0.05494817189363891,0.14419116033767276
timer_xl,timer_xl_no_level_experts,joint,43,steel_industry,0.30010527472904164,0.5374704392922897
timer_xl,timer_xl_no_trend_experts,joint,43,building_energy,0.2366859605053991,0.38375928968867073
timer_xl,timer_xl_no_trend_experts,joint,43,hydraulic,0.07404107106979275,0.14028273089931503
timer_xl,timer_xl_no_trend_experts,joint,43,metropt,0.3800810910260238,0.961717274544816
timer_xl,timer_xl_no_trend_experts,joint,43,pmsm,0.055437106019058276,0.14503066283424046
timer_xl,timer_xl_no_trend_experts,joint,43,steel_industry,0.2987894988374814,0.5442443768465645
timer_xl,timer_xl_no_origin_win_guard,joint,43,building_energy,0.2377283743063727,0.38964480263008616
timer_xl,timer_xl_no_origin_win_guard,joint,43,hydraulic,0.07355290992493853,0.13975080417432326
timer_xl,timer_xl_no_origin_win_guard,joint,43,metropt,0.38791341568066795,0.9725686921219829
timer_xl,timer_xl_no_origin_win_guard,joint,43,pmsm,0.054978063457471506,0.144339075688054
timer_xl,timer_xl_no_origin_win_guard,joint,43,steel_industry,0.2987894988374814,0.5442443768465645
timer_xl,timer_xl_no_shrinkage,joint,43,building_energy,0.24739717970675532,0.4119966205014006
timer_xl,timer_xl_no_shrinkage,joint,43,hydraulic,0.10564414519222678,0.2043940217182908
timer_xl,timer_xl_no_shrinkage,joint,43,metropt,0.38473571503487036,0.978896766133154
timer_xl,timer_xl_no_shrinkage,joint,43,pmsm,0.054819910565192885,0.1472996845706351
timer_xl,timer_xl_no_shrinkage,joint,43,steel_industry,0.3141654343878676,0.6307543379967449
timer_xl,timer_xl_no_warmup,joint,43,building_energy,0.23738100363155168,0.3890087919108915
timer_xl,timer_xl_no_warmup,joint,43,hydraulic,0.07423900066715895,0.1406158531521499
timer_xl,timer_xl_no_warmup,joint,43,metropt,0.38001250223893085,0.961652668309754
timer_xl,timer_xl_no_warmup,joint,43,pmsm,0.05499698461324576,0.14438361077478853
timer_xl,timer_xl_no_warmup,joint,43,steel_industry,0.30041288422986,0.5472945407243124
timer_xl,timer_xl_no_memory,joint,43,building_energy,0.24539782182467318,0.3984718351972524
timer_xl,timer_xl_no_memory,joint,43,hydraulic,0.07494129250474928,0.14478796875451322
timer_xl,timer_xl_no_memory,joint,43,metropt,0.4121864475489846,1.0209188903772681
timer_xl,timer_xl_no_memory,joint,43,pmsm,0.05616246202486056,0.14665506659252028
timer_xl,timer_xl_no_memory,joint,43,steel_industry,0.3037223012834156,0.540040985327358
timer_xl,timer_xl,joint,71,building_energy,0.2393310973833664,0.384724594278422
timer_xl,timer_xl,joint,71,hydraulic,0.06255163079912097,0.1178304587087274
timer_xl,timer_xl,joint,71,metropt,0.3778200499343038,0.9616339157855179
timer_xl,timer_xl,joint,71,pmsm,0.05702525388920409,0.14692824138018767
timer_xl,timer_xl,joint,71,steel_industry,0.2911055839224617,0.5079165794380256
timer_xl,timer_xl_gaugeformer,joint,71,building_energy,0.2372887786867332,0.38863256046918476
timer_xl,timer_xl_gaugeformer,joint,71,hydraulic,0.07277955958792572,0.13769335575359726
timer_xl,timer_xl_gaugeformer,joint,71,metropt,0.3780640754479082,0.961474068617379
timer_xl,timer_xl_gaugeformer,joint,71,pmsm,0.05492325199746512,0.14498283139254742
timer_xl,timer_xl_gaugeformer,joint,71,steel_industry,0.297647440068814,0.542387064988869
timer_xl,timer_xl_no_level_experts,joint,71,building_energy,0.23872041786237747,0.38969382269853897
timer_xl,timer_xl_no_level_experts,joint,71,hydraulic,0.07317130174007835,0.13826761613041968
