system,seed,method,bin,first_window,last_window,windows,progress_percent,sd_nmae
pmsm,43,gaugeformer_v13,16,3019,3219,201,77.52236580516899,0.047585155998279255
pmsm,43,gaugeformer_v13,17,3220,3420,201,82.51739562624255,0.0777787518112132
pmsm,43,gaugeformer_v13,18,3421,3621,201,87.5124254473161,0.16621095484444373
pmsm,43,gaugeformer_v13,19,3622,3822,201,92.50745526838966,0.05066955782430331
pmsm,43,gaugeformer_v13,20,3823,4023,201,97.50248508946322,0.16218925205857984
pmsm,71,moirai,1,0,201,202,2.5099403578528827,0.012635415397914719
pmsm,71,moirai,2,202,403,202,7.529821073558648,0.027860819488460992
pmsm,71,moirai,3,404,605,202,12.549701789264413,0.023294775485788944
pmsm,71,moirai,4,606,807,202,17.569582504970178,0.012923738090057176
pmsm,71,moirai,5,808,1008,201,22.57703777335984,0.0130821734683533
pmsm,71,moirai,6,1009,1209,201,27.5720675944334,0.0072952040037345236
pmsm,71,moirai,7,1210,1410,201,32.56709741550696,0.006975923065269922
pmsm,71,moirai,8,1411,1611,201,37.562127236580515,0.010657445165824914
pmsm,71,moirai,9,1612,1812,201,42.557157057654074,0.018728643871484492
pmsm,71,moirai,10,1813,2013,201,47.55218687872763,0.022513651378701986
pmsm,71,moirai,11,2014,2214,201,52.54721669980119,0.07227219523522403
pmsm,71,moirai,12,2215,2415,201,57.54224652087475,0.144367653045728
pmsm,71,moirai,13,2416,2616,201,62.53727634194831,0.003866270365779663
pmsm,71,moirai,14,2617,2817,201,67.53230616302187,0.0024435548666191078
pmsm,71,moirai,15,2818,3018,201,72.52733598409543,0.040146430425230056
pmsm,71,moirai,16,3019,3219,201,77.52236580516899,0.048352807626239926
pmsm,71,moirai,17,3220,3420,201,82.51739562624255,0.07884200549114345
pmsm,71,moirai,18,3421,3621,201,87.5124254473161,0.16696819826653678
pmsm,71,moirai,19,3622,3822,201,92.50745526838966,0.05127578532372044
pmsm,71,moirai,20,3823,4023,201,97.50248508946322,0.1641334823916105
pmsm,71,gaugeformer_v13,1,0,201,202,2.5099403578528827,0.012562143585207798
pmsm,71,gaugeformer_v13,2,202,403,202,7.529821073558648,0.02647468148712253
pmsm,71,gaugeformer_v13,3,404,605,202,12.549701789264413,0.02211795743509657
pmsm,71,gaugeformer_v13,4,606,807,202,17.569582504970178,0.012321964902504501
pmsm,71,gaugeformer_v13,5,808,1008,201,22.57703777335984,0.012662805607286231
pmsm,71,gaugeformer_v13,6,1009,1209,201,27.5720675944334,0.007400655493470086
pmsm,71,gaugeformer_v13,7,1210,1410,201,32.56709741550696,0.006950708091648309
pmsm,71,gaugeformer_v13,8,1411,1611,201,37.562127236580515,0.010557513560743732
pmsm,71,gaugeformer_v13,9,1612,1812,201,42.557157057654074,0.018433844742683954
pmsm,71,gaugeformer_v13,10,1813,2013,201,47.55218687872763,0.022313652043562286
pmsm,71,gaugeformer_v13,11,2014,2214,201,52.54721669980119,0.07245248243395166
pmsm,71,gaugeformer_v13,12,2215,2415,201,57.54224652087475,0.1442029308690798
pmsm,71,gaugeformer_v13,13,2416,2616,201,62.53727634194831,0.0036338561999257205
pmsm,71,gaugeformer_v13,14,2617,2817,201,67.53230616302187,0.0027431379941317744
pmsm,71,gaugeformer_v13,15,2818,3018,201,72.52733598409543,0.03970777068518314
pmsm,71,gaugeformer_v13,16,3019,3219,201,77.52236580516899,0.04767094125338225
pmsm,71,gaugeformer_v13,17,3220,3420,201,82.51739562624255,0.07800806973914105
pmsm,71,gaugeformer_v13,18,3421,3621,201,87.5124254473161,0.1661285556893294
pmsm,71,gaugeformer_v13,19,3622,3822,201,92.50745526838966,0.050599444226183524
pmsm,71,gaugeformer_v13,20,3823,4023,201,97.50248508946322,0.16238566112954397
pmsm,101,moirai,1,0,201,202,2.5099403578528827,0.012620534325734642
pmsm,101,moirai,2,202,403,202,7.529821073558648,0.02795992925471262
pmsm,101,moirai,3,404,605,202,12.549701789264413,0.02322558636191279
pmsm,101,moirai,4,606,807,202,17.569582504970178,0.012916659372785085
pmsm,101,moirai,5,808,1008,201,22.57703777335984,0.013125102134275356
pmsm,101,moirai,6,1009,1209,201,27.5720675944334,0.007301862891230488
pmsm,101,moirai,7,1210,1410,201,32.56709741550696,0.0069306362380183095
pmsm,101,moirai,8,1411,1611,201,37.562127236580515,0.010684490394777311
pmsm,101,moirai,9,1612,1812,201,42.557157057654074,0.018740617210807536
pmsm,101,moirai,10,1813,2013,201,47.55218687872763,0.022475239583094626
pmsm,101,moirai,11,2014,2214,201,52.54721669980119,0.07222722007587487
pmsm,101,moirai,12,2215,2415,201,57.54224652087475,0.14420025336459383
pmsm,101,moirai,13,2416,2616,201,62.53727634194831,0.003877025566053398
pmsm,101,moirai,14,2617,2817,201,67.53230616302187,0.002445945765141639
pmsm,101,moirai,15,2818,3018,201,72.52733598409543,0.04006915724129769
pmsm,101,moirai,16,3019,3219,201,77.52236580516899,0.048246908690764624
pmsm,101,moirai,17,3220,3420,201,82.51739562624255,0.07875074229449516
pmsm,101,moirai,18,3421,3621,201,87.5124254473161,0.16679160454153763
pmsm,101,moirai,19,3622,3822,201,92.50745526838966,0.05113829800272479
pmsm,101,moirai,20,3823,4023,201,97.50248508946322,0.16375975701344447
pmsm,101,gaugeformer_v13,1,0,201,202,2.5099403578528827,0.012500535365617203
pmsm,101,gaugeformer_v13,2,202,403,202,7.529821073558648,0.02654300624086947
pmsm,101,gaugeformer_v13,3,404,605,202,12.549701789264413,0.02208880960693022
pmsm,101,gaugeformer_v13,4,606,807,202,17.569582504970178,0.012313587729941263
pmsm,101,gaugeformer_v13,5,808,1008,201,22.57703777335984,0.012710343515520965
pmsm,101,gaugeformer_v13,6,1009,1209,201,27.5720675944334,0.007306326149423627
pmsm,101,gaugeformer_v13,7,1210,1410,201,32.56709741550696,0.0068466279610550455
pmsm,101,gaugeformer_v13,8,1411,1611,201,37.562127236580515,0.010524404495964113
pmsm,101,gaugeformer_v13,9,1612,1812,201,42.557157057654074,0.018651436204044365
pmsm,101,gaugeformer_v13,10,1813,2013,201,47.55218687872763,0.022282069236980815
pmsm,101,gaugeformer_v13,11,2014,2214,201,52.54721669980119,0.0724336310949684
pmsm,101,gaugeformer_v13,12,2215,2415,201,57.54224652087475,0.1440525372308314
pmsm,101,gaugeformer_v13,13,2416,2616,201,62.53727634194831,0.0035931514513698713
pmsm,101,gaugeformer_v13,14,2617,2817,201,67.53230616302187,0.0027014187056474404
pmsm,101,gaugeformer_v13,15,2818,3018,201,72.52733598409543,0.0396721876914087
pmsm,101,gaugeformer_v13,16,3019,3219,201,77.52236580516899,0.047563770481612255
pmsm,101,gaugeformer_v13,17,3220,3420,201,82.51739562624255,0.07793621675883795
pmsm,101,gaugeformer_v13,18,3421,3621,201,87.5124254473161,0.1659240890306058
pmsm,101,gaugeformer_v13,19,3622,3822,201,92.50745526838966,0.05045438705788389
pmsm,101,gaugeformer_v13,20,3823,4023,201,97.50248508946322,0.16204576048759228
steel_industry,17,moirai,1,0,14,15,2.6041666666666665,0.519592075450588
steel_industry,17,moirai,2,15,29,15,7.8125,0.5334695192117634
steel_industry,17,moirai,3,30,44,15,13.020833333333334,0.49075718168736243
steel_industry,17,moirai,4,45,59,15,18.229166666666668,0.5726266267244238
steel_industry,17,moirai,5,60,74,15,23.4375,0.4854783770313212
steel_industry,17,moirai,6,75,89,15,28.645833333333332,0.4703451523028045
steel_industry,17,moirai,7,90,104,15,33.854166666666664,0.5956716442225117
steel_industry,17,moirai,8,105,119,15,39.0625,0.5371276367372069
steel_industry,17,moirai,9,120,133,14,44.09722222222222,0.5016088292960338
steel_industry,17,moirai,10,134,147,14,48.958333333333336,0.44256302555597693
steel_industry,17,moirai,11,148,161,14,53.81944444444444,0.4250032521317358
steel_industry,17,moirai,12,162,175,14,58.68055555555556,0.4208071646452103
steel_industry,17,moirai,13,176,189,14,63.541666666666664,0.44031370940129344
steel_industry,17,moirai,14,190,203,14,68.40277777777777,0.437257565175296
steel_industry,17,moirai,15,204,217,14,73.26388888888889,0.4257345850737629
steel_industry,17,moirai,16,218,231,14,78.125,0.47205255819741904
steel_industry,17,moirai,17,232,245,14,82.98611111111111,0.503852741719834
steel_industry,17,moirai,18,246,259,14,87.84722222222223,0.39135160218498044
steel_industry,17,moirai,19,260,273,14,92.70833333333333,0.37077161891385163
steel_industry,17,moirai,20,274,287,14,97.56944444444444,0.38415137964460927
steel_industry,17,gaugeformer_v13,1,0,14,15,2.6041666666666665,0.519592075450588
steel_industry,17,gaugeformer_v13,2,15,29,15,7.8125,0.547827748441623
steel_industry,17,gaugeformer_v13,3,30,44,15,13.020833333333334,0.48162897343142536
steel_industry,17,gaugeformer_v13,4,45,59,15,18.229166666666668,0.580994762115693
steel_industry,17,gaugeformer_v13,5,60,74,15,23.4375,0.4917865079407869
steel_industry,17,gaugeformer_v13,6,75,89,15,28.645833333333332,0.4620903703896046
steel_industry,17,gaugeformer_v13,7,90,104,15,33.854166666666664,0.5906549789335357
steel_industry,17,gaugeformer_v13,8,105,119,15,39.0625,0.5367523969441458
steel_industry,17,gaugeformer_v13,9,120,133,14,44.09722222222222,0.49333020157194
steel_industry,17,gaugeformer_v13,10,134,147,14,48.958333333333336,0.42869160470179807
steel_industry,17,gaugeformer_v13,11,148,161,14,53.81944444444444,0.42285248615818594
steel_industry,17,gaugeformer_v13,12,162,175,14,58.68055555555556,0.4226340858039703
steel_industry,17,gaugeformer_v13,13,176,189,14,63.541666666666664,0.43495417961040733
steel_industry,17,gaugeformer_v13,14,190,203,14,68.40277777777777,0.43524952752982043
steel_industry,17,gaugeformer_v13,15,204,217,14,73.26388888888889,0.4170655146141676
steel_industry,17,gaugeformer_v13,16,218,231,14,78.125,0.4618026090539732
steel_industry,17,gaugeformer_v13,17,232,245,14,82.98611111111111,0.4927836428953676
steel_industry,17,gaugeformer_v13,18,246,259,14,87.84722222222223,0.39154104667037665
steel_industry,17,gaugeformer_v13,19,260,273,14,92.70833333333333,0.3692312398976116
steel_industry,17,gaugeformer_v13,20,274,287,14,97.56944444444444,0.38349605629583605
steel_industry,29,moirai,1,0,14,15,2.6041666666666665,0.5178370541508901
steel_industry,29,moirai,2,15,29,15,7.8125,0.5344625829649459
steel_industry,29,moirai,3,30,44,15,13.020833333333334,0.4900929346694129
steel_industry,29,moirai,4,45,59,15,18.229166666666668,0.5727696897316851
steel_industry,29,moirai,5,60,74,15,23.4375,0.4872529587486329
steel_industry,29,moirai,6,75,89,15,28.645833333333332,0.469217582199699
steel_industry,29,moirai,7,90,104,15,33.854166666666664,0.5943439342310439
steel_industry,29,moirai,8,105,119,15,39.0625,0.5368127492395088
steel_industry,29,moirai,9,120,133,14,44.09722222222222,0.50170989436586
steel_industry,29,moirai,10,134,147,14,48.958333333333336,0.44080991518619855
steel_industry,29,moirai,11,148,161,14,53.81944444444444,0.4262001308382904
steel_industry,29,moirai,12,162,175,14,58.68055555555556,0.4165964081046812
steel_industry,29,moirai,13,176,189,14,63.541666666666664,0.44032168354402756
steel_industry,29,moirai,14,190,203,14,68.40277777777777,0.4358843896123152
steel_industry,29,moirai,15,204,217,14,73.26388888888889,0.42436031422615916
steel_industry,29,moirai,16,218,231,14,78.125,0.47180814155753487
steel_industry,29,moirai,17,232,245,14,82.98611111111111,0.5022136396381042
steel_industry,29,moirai,18,246,259,14,87.84722222222223,0.39065221811211825
steel_industry,29,moirai,19,260,273,14,92.70833333333333,0.3702371284923488
steel_industry,29,moirai,20,274,287,14,97.56944444444444,0.38323271270813775
steel_industry,29,gaugeformer_v13,1,0,14,15,2.6041666666666665,0.5178370541508901
steel_industry,29,gaugeformer_v13,2,15,29,15,7.8125,0.5508036941575924
steel_industry,29,gaugeformer_v13,3,30,44,15,13.020833333333334,0.48163155034204175
steel_industry,29,gaugeformer_v13,4,45,59,15,18.229166666666668,0.5821325317221775
steel_industry,29,gaugeformer_v13,5,60,74,15,23.4375,0.49183079814179426
steel_industry,29,gaugeformer_v13,6,75,89,15,28.645833333333332,0.46131862372671306
steel_industry,29,gaugeformer_v13,7,90,104,15,33.854166666666664,0.5898201179388098
steel_industry,29,gaugeformer_v13,8,105,119,15,39.0625,0.53672524171804
steel_industry,29,gaugeformer_v13,9,120,133,14,44.09722222222222,0.49293785737144974
steel_industry,29,gaugeformer_v13,10,134,147,14,48.958333333333336,0.428158460150792
steel_industry,29,gaugeformer_v13,11,148,161,14,53.81944444444444,0.4234639621284327
steel_industry,29,gaugeformer_v13,12,162,175,14,58.68055555555556,0.4199975299753887
steel_industry,29,gaugeformer_v13,13,176,189,14,63.541666666666664,0.43525401541824094
steel_industry,29,gaugeformer_v13,14,190,203,14,68.40277777777777,0.4340453981244329
steel_industry,29,gaugeformer_v13,15,204,217,14,73.26388888888889,0.4159839148868291
steel_industry,29,gaugeformer_v13,16,218,231,14,78.125,0.4645487911276716
steel_industry,29,gaugeformer_v13,17,232,245,14,82.98611111111111,0.49331440117173764
steel_industry,29,gaugeformer_v13,18,246,259,14,87.84722222222223,0.3917959129888957
steel_industry,29,gaugeformer_v13,19,260,273,14,92.70833333333333,0.3692982919592438
steel_industry,29,gaugeformer_v13,20,274,287,14,97.56944444444444,0.3821059216885632
steel_industry,43,moirai,1,0,14,15,2.6041666666666665,0.519070017238624
steel_industry,43,moirai,2,15,29,15,7.8125,0.5326033562480571
steel_industry,43,moirai,3,30,44,15,13.020833333333334,0.4901262508452241
steel_industry,43,moirai,4,45,59,15,18.229166666666668,0.5730883823468987
steel_industry,43,moirai,5,60,74,15,23.4375,0.48628069138036484
steel_industry,43,moirai,6,75,89,15,28.645833333333332,0.4685589816397259
steel_industry,43,moirai,7,90,104,15,33.854166666666664,0.5963463186128294
steel_industry,43,moirai,8,105,119,15,39.0625,0.5382849950228845
steel_industry,43,moirai,9,120,133,14,44.09722222222222,0.5053890379065586
steel_industry,43,moirai,10,134,147,14,48.958333333333336,0.44388857265908455
steel_industry,43,moirai,11,148,161,14,53.81944444444444,0.423702908888322
steel_industry,43,moirai,12,162,175,14,58.68055555555556,0.41928062090479945
steel_industry,43,moirai,13,176,189,14,63.541666666666664,0.4399495888334543
steel_industry,43,moirai,14,190,203,14,68.40277777777777,0.43607078524668724
steel_industry,43,moirai,15,204,217,14,73.26388888888889,0.42647136863940804
steel_industry,43,moirai,16,218,231,14,78.125,0.4693034411693775
steel_industry,43,moirai,17,232,245,14,82.98611111111111,0.4965692365882402
steel_industry,43,moirai,18,246,259,14,87.84722222222223,0.3925774329457886
steel_industry,43,moirai,19,260,273,14,92.70833333333333,0.3700820040523796
steel_industry,43,moirai,20,274,287,14,97.56944444444444,0.38754213548222327
steel_industry,43,gaugeformer_v13,1,0,14,15,2.6041666666666665,0.519070017238624
steel_industry,43,gaugeformer_v13,2,15,29,15,7.8125,0.5501637899475573
steel_industry,43,gaugeformer_v13,3,30,44,15,13.020833333333334,0.48090402950414574
steel_industry,43,gaugeformer_v13,4,45,59,15,18.229166666666668,0.581356938453352
steel_industry,43,gaugeformer_v13,5,60,74,15,23.4375,0.4923242728336277
steel_industry,43,gaugeformer_v13,6,75,89,15,28.645833333333332,0.46122759060796337
steel_industry,43,gaugeformer_v13,7,90,104,15,33.854166666666664,0.591290529506633
steel_industry,43,gaugeformer_v13,8,105,119,15,39.0625,0.5374686125545106
steel_industry,43,gaugeformer_v13,9,120,133,14,44.09722222222222,0.4949273098452413
steel_industry,43,gaugeformer_v13,10,134,147,14,48.958333333333336,0.43086293243580415
steel_industry,43,gaugeformer_v13,11,148,161,14,53.81944444444444,0.42235752743149046
steel_industry,43,gaugeformer_v13,12,162,175,14,58.68055555555556,0.4219189330835774
steel_industry,43,gaugeformer_v13,13,176,189,14,63.541666666666664,0.4349394398745487
steel_industry,43,gaugeformer_v13,14,190,203,14,68.40277777777777,0.43323948141138735
steel_industry,43,gaugeformer_v13,15,204,217,14,73.26388888888889,0.4173660268862443
steel_industry,43,gaugeformer_v13,16,218,231,14,78.125,0.4619274012191756
steel_industry,43,gaugeformer_v13,17,232,245,14,82.98611111111111,0.48887627332092404
steel_industry,43,gaugeformer_v13,18,246,259,14,87.84722222222223,0.39332175998033997
steel_industry,43,gaugeformer_v13,19,260,273,14,92.70833333333333,0.369488478662116
steel_industry,43,gaugeformer_v13,20,274,287,14,97.56944444444444,0.38582829376727706
steel_industry,71,moirai,1,0,14,15,2.6041666666666665,0.5193851125758092
steel_industry,71,moirai,2,15,29,15,7.8125,0.5331333976307325
steel_industry,71,moirai,3,30,44,15,13.020833333333334,0.48829628828867294
steel_industry,71,moirai,4,45,59,15,18.229166666666668,0.5726022415042051
steel_industry,71,moirai,5,60,74,15,23.4375,0.48388136149549693
steel_industry,71,moirai,6,75,89,15,28.645833333333332,0.47174254012470435
steel_industry,71,moirai,7,90,104,15,33.854166666666664,0.5982861377939774
steel_industry,71,moirai,8,105,119,15,39.0625,0.5382486697253107
steel_industry,71,moirai,9,120,133,14,44.09722222222222,0.5006450124942843
steel_industry,71,moirai,10,134,147,14,48.958333333333336,0.4387516654612785
steel_industry,71,moirai,11,148,161,14,53.81944444444444,0.42349809812667744
steel_industry,71,moirai,12,162,175,14,58.68055555555556,0.4212205921802273
steel_industry,71,moirai,13,176,189,14,63.541666666666664,0.4439985618243324
steel_industry,71,moirai,14,190,203,14,68.40277777777777,0.4360680808763484
steel_industry,71,moirai,15,204,217,14,73.26388888888889,0.42464067175864784
steel_industry,71,moirai,16,218,231,14,78.125,0.4715754586110875
steel_industry,71,moirai,17,232,245,14,82.98611111111111,0.5026078870847118
steel_industry,71,moirai,18,246,259,14,87.84722222222223,0.3878957198877128
steel_industry,71,moirai,19,260,273,14,92.70833333333333,0.36805690816966535
steel_industry,71,moirai,20,274,287,14,97.56944444444444,0.3848405895746259
steel_industry,71,gaugeformer_v13,1,0,14,15,2.6041666666666665,0.5193851125758092
steel_industry,71,gaugeformer_v13,2,15,29,15,7.8125,0.5512190865557198
steel_industry,71,gaugeformer_v13,3,30,44,15,13.020833333333334,0.4814052359429495
steel_industry,71,gaugeformer_v13,4,45,59,15,18.229166666666668,0.5823285678760743
steel_industry,71,gaugeformer_v13,5,60,74,15,23.4375,0.4908154971588323
steel_industry,71,gaugeformer_v13,6,75,89,15,28.645833333333332,0.46278658252340565
steel_industry,71,gaugeformer_v13,7,90,104,15,33.854166666666664,0.5917424338413891
steel_industry,71,gaugeformer_v13,8,105,119,15,39.0625,0.5371938492876193
steel_industry,71,gaugeformer_v13,9,120,133,14,44.09722222222222,0.49261646846988977
steel_industry,71,gaugeformer_v13,10,134,147,14,48.958333333333336,0.42482939168001055
steel_industry,71,gaugeformer_v13,11,148,161,14,53.81944444444444,0.4221392184579954
steel_industry,71,gaugeformer_v13,12,162,175,14,58.68055555555556,0.4132495424847534
steel_industry,71,gaugeformer_v13,13,176,189,14,63.541666666666664,0.43706084958906666
steel_industry,71,gaugeformer_v13,14,190,203,14,68.40277777777777,0.43372404101335676
steel_industry,71,gaugeformer_v13,15,204,217,14,73.26388888888889,0.41663975033335326
steel_industry,71,gaugeformer_v13,16,218,231,14,78.125,0.4585460537409034
steel_industry,71,gaugeformer_v13,17,232,245,14,82.98611111111111,0.49658371081422825
steel_industry,71,gaugeformer_v13,18,246,259,14,87.84722222222223,0.3896139605631313
steel_industry,71,gaugeformer_v13,19,260,273,14,92.70833333333333,0.3673478162833481
steel_industry,71,gaugeformer_v13,20,274,287,14,97.56944444444444,0.38402396929141064
steel_industry,101,moirai,1,0,14,15,2.6041666666666665,0.5170278551313662
steel_industry,101,moirai,2,15,29,15,7.8125,0.5339797256004033
steel_industry,101,moirai,3,30,44,15,13.020833333333334,0.48909581546974157
steel_industry,101,moirai,4,45,59,15,18.229166666666668,0.5736642603475669
steel_industry,101,moirai,5,60,74,15,23.4375,0.48487826046606186
steel_industry,101,moirai,6,75,89,15,28.645833333333332,0.46588899157781544
steel_industry,101,moirai,7,90,104,15,33.854166666666664,0.5976729736394103
steel_industry,101,moirai,8,105,119,15,39.0625,0.5368162837732713
steel_industry,101,moirai,9,120,133,14,44.09722222222222,0.503911124423773
steel_industry,101,moirai,10,134,147,14,48.958333333333336,0.43952848808288664
steel_industry,101,moirai,11,148,161,14,53.81944444444444,0.4248202920933999
steel_industry,101,moirai,12,162,175,14,58.68055555555556,0.4193696920713103
steel_industry,101,moirai,13,176,189,14,63.541666666666664,0.44069424471429386
steel_industry,101,moirai,14,190,203,14,68.40277777777777,0.4361751215081218
steel_industry,101,moirai,15,204,217,14,73.26388888888889,0.42386864077948044
steel_industry,101,moirai,16,218,231,14,78.125,0.47557365489356185
steel_industry,101,moirai,17,232,245,14,82.98611111111111,0.5030460691447185
steel_industry,101,moirai,18,246,259,14,87.84722222222223,0.38715814095825124
steel_industry,101,moirai,19,260,273,14,92.70833333333333,0.37090153181961966
steel_industry,101,moirai,20,274,287,14,97.56944444444444,0.384091816321183
steel_industry,101,gaugeformer_v13,1,0,14,15,2.6041666666666665,0.5170278551313662
steel_industry,101,gaugeformer_v13,2,15,29,15,7.8125,0.5480397015482179
steel_industry,101,gaugeformer_v13,3,30,44,15,13.020833333333334,0.48083749297923406
steel_industry,101,gaugeformer_v13,4,45,59,15,18.229166666666668,0.5826044764355985
steel_industry,101,gaugeformer_v13,5,60,74,15,23.4375,0.49123434720330444
steel_industry,101,gaugeformer_v13,6,75,89,15,28.645833333333332,0.45993770847942483
steel_industry,101,gaugeformer_v13,7,90,104,15,33.854166666666664,0.5916348391007765
steel_industry,101,gaugeformer_v13,8,105,119,15,39.0625,0.5360396055888715
steel_industry,101,gaugeformer_v13,9,120,133,14,44.09722222222222,0.4941141890914398
steel_industry,101,gaugeformer_v13,10,134,147,14,48.958333333333336,0.42520651229323303
steel_industry,101,gaugeformer_v13,11,148,161,14,53.81944444444444,0.4228670024880468
steel_industry,101,gaugeformer_v13,12,162,175,14,58.68055555555556,0.4120056306180614
steel_industry,101,gaugeformer_v13,13,176,189,14,63.541666666666664,0.43514689663881245
steel_industry,101,gaugeformer_v13,14,190,203,14,68.40277777777777,0.4337752675569595
steel_industry,101,gaugeformer_v13,15,204,217,14,73.26388888888889,0.4162414326439374
steel_industry,101,gaugeformer_v13,16,218,231,14,78.125,0.46004204452342196
steel_industry,101,gaugeformer_v13,17,232,245,14,82.98611111111111,0.496289411338121
steel_industry,101,gaugeformer_v13,18,246,259,14,87.84722222222223,0.3895041010538295
steel_industry,101,gaugeformer_v13,19,260,273,14,92.70833333333333,0.37012475914175924
steel_industry,101,gaugeformer_v13,20,274,287,14,97.56944444444444,0.38295507017190683
