system,seed,method,bin,step,sd_nmae
hydraulic,101,gaugeformer_v13,19,19,0.10550731690431946
hydraulic,101,gaugeformer_v13,19,20,0.11285774821898481
hydraulic,101,gaugeformer_v13,19,21,0.16691494969578702
hydraulic,101,gaugeformer_v13,19,22,0.17926619660824392
hydraulic,101,gaugeformer_v13,19,23,0.3343096823690952
hydraulic,101,gaugeformer_v13,19,24,0.5643932567327097
hydraulic,101,gaugeformer_v13,20,1,0.009966865725791248
hydraulic,101,gaugeformer_v13,20,2,0.019480273946636678
hydraulic,101,gaugeformer_v13,20,3,0.05983664567211565
hydraulic,101,gaugeformer_v13,20,4,0.07475040027540068
hydraulic,101,gaugeformer_v13,20,5,0.06022624604727952
hydraulic,101,gaugeformer_v13,20,6,0.062115668322078384
hydraulic,101,gaugeformer_v13,20,7,0.05486237448026834
hydraulic,101,gaugeformer_v13,20,8,0.056415293522719644
hydraulic,101,gaugeformer_v13,20,9,0.05667898162032828
hydraulic,101,gaugeformer_v13,20,10,0.05821302291190046
hydraulic,101,gaugeformer_v13,20,11,0.05868841769492891
hydraulic,101,gaugeformer_v13,20,12,0.060046761583071956
hydraulic,101,gaugeformer_v13,20,13,0.061759388579351655
hydraulic,101,gaugeformer_v13,20,14,0.06282422355323404
hydraulic,101,gaugeformer_v13,20,15,0.06298651705835985
hydraulic,101,gaugeformer_v13,20,16,0.06416827030254402
hydraulic,101,gaugeformer_v13,20,17,0.07467208087036882
hydraulic,101,gaugeformer_v13,20,18,0.08156175688013845
hydraulic,101,gaugeformer_v13,20,19,0.10569217564398127
hydraulic,101,gaugeformer_v13,20,20,0.11201921383645283
hydraulic,101,gaugeformer_v13,20,21,0.1678480346742313
hydraulic,101,gaugeformer_v13,20,22,0.17934623244465242
hydraulic,101,gaugeformer_v13,20,23,0.3344082150415163
hydraulic,101,gaugeformer_v13,20,24,0.5624972329032908
metropt,17,moirai,1,1,0.14971823170553678
metropt,17,moirai,1,2,0.1855244107498096
metropt,17,moirai,1,3,0.21292892526631566
metropt,17,moirai,1,4,0.24994495838541622
metropt,17,moirai,1,5,0.269752403860314
metropt,17,moirai,1,6,0.3014850955252379
metropt,17,moirai,1,7,0.32605594733534343
metropt,17,moirai,1,8,0.3700161911315248
metropt,17,moirai,1,9,0.38204191648162883
metropt,17,moirai,1,10,0.4017412510043333
metropt,17,moirai,1,11,0.4333923769742775
metropt,17,moirai,1,12,0.44966633879612455
metropt,17,moirai,1,13,0.48051390385394616
metropt,17,moirai,1,14,0.5045197745531462
metropt,17,moirai,1,15,0.5433242577795346
metropt,17,moirai,1,16,0.5596877952824245
metropt,17,moirai,1,17,0.5747900856986812
metropt,17,moirai,1,18,0.6074579538584871
metropt,17,moirai,1,19,0.6197835606647563
metropt,17,moirai,1,20,0.6416682726683813
metropt,17,moirai,1,21,0.6510516504414438
metropt,17,moirai,1,22,0.6695324383907089
metropt,17,moirai,1,23,0.689825301256953
metropt,17,moirai,1,24,0.7043108497709349
metropt,17,moirai,2,1,0.15437698241726303
metropt,17,moirai,2,2,0.1779222663179901
metropt,17,moirai,2,3,0.20860748072005494
metropt,17,moirai,2,4,0.23020337851496817
metropt,17,moirai,2,5,0.24551917569017467
metropt,17,moirai,2,6,0.25805658697784567
metropt,17,moirai,2,7,0.2817404007303101
metropt,17,moirai,2,8,0.30209956541977256
metropt,17,moirai,2,9,0.31943356761051295
metropt,17,moirai,2,10,0.3421548725382637
metropt,17,moirai,2,11,0.3680351613521373
metropt,17,moirai,2,12,0.3883487816402338
metropt,17,moirai,2,13,0.39868340512356626
metropt,17,moirai,2,14,0.4261741657812728
metropt,17,moirai,2,15,0.43605271923206196
metropt,17,moirai,2,16,0.46107749479395
metropt,17,moirai,2,17,0.47259094259595985
metropt,17,moirai,2,18,0.4780372508870762
metropt,17,moirai,2,19,0.4998841340027784
metropt,17,moirai,2,20,0.5201837352862874
metropt,17,moirai,2,21,0.5263693010756488
metropt,17,moirai,2,22,0.5537444751094729
metropt,17,moirai,2,23,0.5635869365951743
metropt,17,moirai,2,24,0.5686479204572348
metropt,17,moirai,3,1,0.12881792684926147
metropt,17,moirai,3,2,0.15269436869713024
metropt,17,moirai,3,3,0.17034304316068544
metropt,17,moirai,3,4,0.18853481010834436
metropt,17,moirai,3,5,0.19586454561408456
metropt,17,moirai,3,6,0.21209220225325315
metropt,17,moirai,3,7,0.23130978786969253
metropt,17,moirai,3,8,0.2481482008295451
metropt,17,moirai,3,9,0.26346485178300466
metropt,17,moirai,3,10,0.2759641445196792
metropt,17,moirai,3,11,0.28264973744866895
metropt,17,moirai,3,12,0.2919135988322054
metropt,17,moirai,3,13,0.31008726556828803
metropt,17,moirai,3,14,0.32496610380524227
metropt,17,moirai,3,15,0.3296721188932423
metropt,17,moirai,3,16,0.3391364624125116
metropt,17,moirai,3,17,0.34806321856121003
metropt,17,moirai,3,18,0.3575406332426261
metropt,17,moirai,3,19,0.3707200967568185
metropt,17,moirai,3,20,0.37579719883709306
metropt,17,moirai,3,21,0.3868511631016907
metropt,17,moirai,3,22,0.38930642751960565
metropt,17,moirai,3,23,0.40354056667241944
metropt,17,moirai,3,24,0.41806530759075006
metropt,17,moirai,4,1,0.15119057277338552
metropt,17,moirai,4,2,0.1771573446348861
metropt,17,moirai,4,3,0.20761787466647835
metropt,17,moirai,4,4,0.2307506112659604
metropt,17,moirai,4,5,0.26490938810099685
metropt,17,moirai,4,6,0.28816195124818694
metropt,17,moirai,4,7,0.30364317613724245
metropt,17,moirai,4,8,0.32003774103524135
metropt,17,moirai,4,9,0.34731110066622123
metropt,17,moirai,4,10,0.36542570910457256
metropt,17,moirai,4,11,0.39054559054485183
metropt,17,moirai,4,12,0.4005545950674518
metropt,17,moirai,4,13,0.4190801600729403
metropt,17,moirai,4,14,0.4384989505204603
metropt,17,moirai,4,15,0.46902139843780855
metropt,17,moirai,4,16,0.4941332006123546
metropt,17,moirai,4,17,0.5121677285879791
metropt,17,moirai,4,18,0.5257378790865066
metropt,17,moirai,4,19,0.5521401916438604
metropt,17,moirai,4,20,0.5626448989638438
metropt,17,moirai,4,21,0.5792963842194759
metropt,17,moirai,4,22,0.5862431067562779
metropt,17,moirai,4,23,0.6134900283189442
metropt,17,moirai,4,24,0.632344179507193
metropt,17,moirai,5,1,0.1273183393685364
metropt,17,moirai,5,2,0.15571839661797354
metropt,17,moirai,5,3,0.1784105050248836
metropt,17,moirai,5,4,0.19719141239038898
metropt,17,moirai,5,5,0.2210587282888961
metropt,17,moirai,5,6,0.24249498541652084
metropt,17,moirai,5,7,0.2572482105503579
metropt,17,moirai,5,8,0.2811722498569985
metropt,17,moirai,5,9,0.2991783943678582
metropt,17,moirai,5,10,0.32254459632450655
metropt,17,moirai,5,11,0.3437998105073463
metropt,17,moirai,5,12,0.36026763971114095
metropt,17,moirai,5,13,0.38175375598246836
metropt,17,moirai,5,14,0.40324140202403425
metropt,17,moirai,5,15,0.41551821774957914
metropt,17,moirai,5,16,0.42892167255624974
metropt,17,moirai,5,17,0.4555176008644376
metropt,17,moirai,5,18,0.480912814911533
metropt,17,moirai,5,19,0.48895441432832976
metropt,17,moirai,5,20,0.5062881090630924
metropt,17,moirai,5,21,0.511547526842611
metropt,17,moirai,5,22,0.5254022866551645
metropt,17,moirai,5,23,0.5398407508887983
metropt,17,moirai,5,24,0.5575074399549043
metropt,17,moirai,6,1,0.14216482715457496
metropt,17,moirai,6,2,0.16609754131040064
metropt,17,moirai,6,3,0.197897154244513
metropt,17,moirai,6,4,0.22838973892679068
metropt,17,moirai,6,5,0.25046361025033165
metropt,17,moirai,6,6,0.27224092667870864
metropt,17,moirai,6,7,0.30553561755548064
metropt,17,moirai,6,8,0.32069929577493006
metropt,17,moirai,6,9,0.34838189994806834
metropt,17,moirai,6,10,0.37396682630309497
metropt,17,moirai,6,11,0.4018105901987721
metropt,17,moirai,6,12,0.42043226071192435
metropt,17,moirai,6,13,0.4456922579158902
metropt,17,moirai,6,14,0.47147351775721885
metropt,17,moirai,6,15,0.4838957220250441
metropt,17,moirai,6,16,0.5105018246589101
metropt,17,moirai,6,17,0.5304090816248463
metropt,17,moirai,6,18,0.5321841310528762
metropt,17,moirai,6,19,0.5490649676184703
metropt,17,moirai,6,20,0.5666937447019146
metropt,17,moirai,6,21,0.5860841582018851
metropt,17,moirai,6,22,0.6076314029440125
metropt,17,moirai,6,23,0.6095237437838793
metropt,17,moirai,6,24,0.6187561009157045
metropt,17,moirai,7,1,0.16281853367349008
metropt,17,moirai,7,2,0.19228469753281188
metropt,17,moirai,7,3,0.23556211602969554
metropt,17,moirai,7,4,0.26713708017645393
metropt,17,moirai,7,5,0.30816338331775506
metropt,17,moirai,7,6,0.3435960856503542
metropt,17,moirai,7,7,0.3922943005702393
metropt,17,moirai,7,8,0.4160261166757936
metropt,17,moirai,7,9,0.453254592162092
metropt,17,moirai,7,10,0.4829311492508526
metropt,17,moirai,7,11,0.5241776300869027
metropt,17,moirai,7,12,0.5665266571918374
metropt,17,moirai,7,13,0.5925598722920391
metropt,17,moirai,7,14,0.620478881016578
metropt,17,moirai,7,15,0.647702052051358
metropt,17,moirai,7,16,0.6699553265953606
metropt,17,moirai,7,17,0.6459881242931376
metropt,17,moirai,7,18,0.6844606643085513
metropt,17,moirai,7,19,0.7145219315043229
metropt,17,moirai,7,20,0.7294932332477733
metropt,17,moirai,7,21,0.7615967568055784
metropt,17,moirai,7,22,0.7842782961212651
metropt,17,moirai,7,23,0.8123954329412704
metropt,17,moirai,7,24,0.8357106996212444
metropt,17,moirai,8,1,0.15489273719185281
metropt,17,moirai,8,2,0.17364714443310134
metropt,17,moirai,8,3,0.20799891730444936
metropt,17,moirai,8,4,0.23917804911005394
metropt,17,moirai,8,5,0.26399766999689406
metropt,17,moirai,8,6,0.2917929503026876
metropt,17,moirai,8,7,0.3252049617603322
metropt,17,moirai,8,8,0.3579115349828456
metropt,17,moirai,8,9,0.38846344081927225
metropt,17,moirai,8,10,0.41608679742853366
metropt,17,moirai,8,11,0.44155321952961496
metropt,17,moirai,8,12,0.4654604838680404
metropt,17,moirai,8,13,0.48797686987613137
metropt,17,moirai,8,14,0.5246206203373862
metropt,17,moirai,8,15,0.541218249696581
metropt,17,moirai,8,16,0.5633378633265141
metropt,17,moirai,8,17,0.5891059604193492
metropt,17,moirai,8,18,0.5961126426138994
metropt,17,moirai,8,19,0.612824928849391
metropt,17,moirai,8,20,0.6304857193113599
metropt,17,moirai,8,21,0.6502972349539973
metropt,17,moirai,8,22,0.65134325840166
metropt,17,moirai,8,23,0.6740114240599403
metropt,17,moirai,8,24,0.6867656950198601
metropt,17,moirai,9,1,0.1856653163787644
metropt,17,moirai,9,2,0.2123351125453499
metropt,17,moirai,9,3,0.2306098847420097
metropt,17,moirai,9,4,0.2561425333902207
metropt,17,moirai,9,5,0.27704769355499775
metropt,17,moirai,9,6,0.3055387689969215
metropt,17,moirai,9,7,0.3278937909551054
metropt,17,moirai,9,8,0.3478079970792131
metropt,17,moirai,9,9,0.36907202615311824
metropt,17,moirai,9,10,0.3839863436373676
metropt,17,moirai,9,11,0.4036853056790375
metropt,17,moirai,9,12,0.4150594161826946
metropt,17,moirai,9,13,0.44519206914008347
metropt,17,moirai,9,14,0.46127168176827915
metropt,17,moirai,9,15,0.4731228695149539
metropt,17,moirai,9,16,0.4859566793126013
metropt,17,moirai,9,17,0.4794814532534398
metropt,17,moirai,9,18,0.4984404480478264
metropt,17,moirai,9,19,0.5300116713902159
metropt,17,moirai,9,20,0.5327635504858311
metropt,17,moirai,9,21,0.5470509875807287
metropt,17,moirai,9,22,0.5544627279064122
metropt,17,moirai,9,23,0.5670455463274611
metropt,17,moirai,9,24,0.5895166174580558
metropt,17,moirai,10,1,0.15200747138011914
metropt,17,moirai,10,2,0.18740844281786112
metropt,17,moirai,10,3,0.2312145945510534
metropt,17,moirai,10,4,0.26271995629027867
metropt,17,moirai,10,5,0.30152669749667455
metropt,17,moirai,10,6,0.3443258017567312
metropt,17,moirai,10,7,0.37546855694132864
metropt,17,moirai,10,8,0.412721484381961
metropt,17,moirai,10,9,0.4449390091953594
metropt,17,moirai,10,10,0.4782514464696806
metropt,17,moirai,10,11,0.5016766868520601
metropt,17,moirai,10,12,0.5318863049033848
metropt,17,moirai,10,13,0.558663938995248
metropt,17,moirai,10,14,0.5977953568291944
metropt,17,moirai,10,15,0.6193581859088072
metropt,17,moirai,10,16,0.6452555287554401
metropt,17,moirai,10,17,0.6359132802744574
metropt,17,moirai,10,18,0.6699399716423028
metropt,17,moirai,10,19,0.7022874552336289
metropt,17,moirai,10,20,0.7049737807164482
metropt,17,moirai,10,21,0.7203721113651926
metropt,17,moirai,10,22,0.752832953357223
metropt,17,moirai,10,23,0.7715675653298761
metropt,17,moirai,10,24,0.7946249123102311
metropt,17,moirai,11,1,0.11811265052792408
metropt,17,moirai,11,2,0.1557233027556076
metropt,17,moirai,11,3,0.18952728483043763
metropt,17,moirai,11,4,0.22601607512682897
metropt,17,moirai,11,5,0.2690777674411631
metropt,17,moirai,11,6,0.28994446872535856
metropt,17,moirai,11,7,0.3292088860599626
metropt,17,moirai,11,8,0.3500172646424351
metropt,17,moirai,11,9,0.38692972263833253
metropt,17,moirai,11,10,0.41551437398336977
metropt,17,moirai,11,11,0.44207153552395934
metropt,17,moirai,11,12,0.47731730596660865
metropt,17,moirai,11,13,0.5047714124486623
metropt,17,moirai,11,14,0.5325764921774905
metropt,17,moirai,11,15,0.5566571116689969
metropt,17,moirai,11,16,0.5805185443733447
metropt,17,moirai,11,17,0.577282202860606
metropt,17,moirai,11,18,0.6030861023173202
metropt,17,moirai,11,19,0.6213117743496707
metropt,17,moirai,11,20,0.6480468978324524
metropt,17,moirai,11,21,0.6634462781915025
metropt,17,moirai,11,22,0.6819703101988576
metropt,17,moirai,11,23,0.7096866651953505
metropt,17,moirai,11,24,0.7275668319844106
metropt,17,moirai,12,1,0.1643481382606722
metropt,17,moirai,12,2,0.19179429551220836
metropt,17,moirai,12,3,0.2310148304986258
metropt,17,moirai,12,4,0.2611904851317359
metropt,17,moirai,12,5,0.2997888166411875
metropt,17,moirai,12,6,0.3391171576267378
metropt,17,moirai,12,7,0.3642175229970749
metropt,17,moirai,12,8,0.4003171566581314
metropt,17,moirai,12,9,0.4352923049384142
metropt,17,moirai,12,10,0.45597781252010455
metropt,17,moirai,12,11,0.49075210507055406
metropt,17,moirai,12,12,0.5136216722956912
metropt,17,moirai,12,13,0.5342727528177347
metropt,17,moirai,12,14,0.5592204102366295
metropt,17,moirai,12,15,0.5907834707227287
metropt,17,moirai,12,16,0.6095326308476068
metropt,17,moirai,12,17,0.6184738911646582
metropt,17,moirai,12,18,0.6274673981240092
metropt,17,moirai,12,19,0.6507681288235162
metropt,17,moirai,12,20,0.6815242975740511
metropt,17,moirai,12,21,0.6951015811286007
metropt,17,moirai,12,22,0.7157418909199137
metropt,17,moirai,12,23,0.7385364217903658
metropt,17,moirai,12,24,0.7487964606344378
metropt,17,moirai,13,1,0.16801968109581863
metropt,17,moirai,13,2,0.2124484168107043
metropt,17,moirai,13,3,0.2536674259878476
metropt,17,moirai,13,4,0.3034625246463832
metropt,17,moirai,13,5,0.3483850137929555
metropt,17,moirai,13,6,0.39491854275270893
metropt,17,moirai,13,7,0.44017315787344985
metropt,17,moirai,13,8,0.47219431794969013
metropt,17,moirai,13,9,0.5043715505404954
metropt,17,moirai,13,10,0.542071675514053
metropt,17,moirai,13,11,0.5898735966143941
metropt,17,moirai,13,12,0.6149247425554608
metropt,17,moirai,13,13,0.6526558734693422
metropt,17,moirai,13,14,0.6873405370104703
metropt,17,moirai,13,15,0.7084879956341347
metropt,17,moirai,13,16,0.733266391260645
metropt,17,moirai,13,17,0.7252584191771979
metropt,17,moirai,13,18,0.7564291845174672
metropt,17,moirai,13,19,0.7828769464330921
metropt,17,moirai,13,20,0.8087507158252167
metropt,17,moirai,13,21,0.8450558841528404
metropt,17,moirai,13,22,0.8706173696874566
metropt,17,moirai,13,23,0.8906377883171638
metropt,17,moirai,13,24,0.9215365467325974
metropt,17,moirai,14,1,0.16435493829665843
metropt,17,moirai,14,2,0.20761635317647917
metropt,17,moirai,14,3,0.2710926719738743
metropt,17,moirai,14,4,0.31866634923272374
metropt,17,moirai,14,5,0.36412462438669446
metropt,17,moirai,14,6,0.4161383219929564
metropt,17,moirai,14,7,0.4672543368076522
metropt,17,moirai,14,8,0.520486264444586
metropt,17,moirai,14,9,0.5694503440446486
metropt,17,moirai,14,10,0.6013594957445191
metropt,17,moirai,14,11,0.6443285381936545
metropt,17,moirai,14,12,0.6864339264362047
metropt,17,moirai,14,13,0.7266219755165005
metropt,17,moirai,14,14,0.7548981097649557
metropt,17,moirai,14,15,0.7955185810833652
metropt,17,moirai,14,16,0.8284802559547684
metropt,17,moirai,14,17,0.8197734319616846
metropt,17,moirai,14,18,0.8441092281333954
metropt,17,moirai,14,19,0.8785533892138597
metropt,17,moirai,14,20,0.9115696875153156
metropt,17,moirai,14,21,0.9311715969585542
metropt,17,moirai,14,22,0.9550718091556073
metropt,17,moirai,14,23,0.975152751571298
metropt,17,moirai,14,24,1.0061849740929103
metropt,17,moirai,15,1,0.15386686601591737
metropt,17,moirai,15,2,0.1937962723984702
metropt,17,moirai,15,3,0.2297254230157355
metropt,17,moirai,15,4,0.25590452020454746
metropt,17,moirai,15,5,0.293091765570788
metropt,17,moirai,15,6,0.3288092238355097
metropt,17,moirai,15,7,0.35606245222140565
metropt,17,moirai,15,8,0.3901538673105131
metropt,17,moirai,15,9,0.39985735511882403
metropt,17,moirai,15,10,0.44488861452185996
metropt,17,moirai,15,11,0.455272243371623
metropt,17,moirai,15,12,0.48327892525312455
metropt,17,moirai,15,13,0.4969325658962151
metropt,17,moirai,15,14,0.5180956362640827
metropt,17,moirai,15,15,0.5446339435289629
metropt,17,moirai,15,16,0.5630175308371775
metropt,17,moirai,15,17,0.5742850277985063
metropt,17,moirai,15,18,0.5864506821191082
metropt,17,moirai,15,19,0.6104778764267517
metropt,17,moirai,15,20,0.6318908330297618
metropt,17,moirai,15,21,0.6499623269185918
metropt,17,moirai,15,22,0.6780369526522
metropt,17,moirai,15,23,0.6953135608295734
metropt,17,moirai,15,24,0.7198510087605237
metropt,17,moirai,16,1,0.17717067751790896
metropt,17,moirai,16,2,0.22606791858468114
metropt,17,moirai,16,3,0.2630914209853412
metropt,17,moirai,16,4,0.30507615711771197
metropt,17,moirai,16,5,0.3405326903540722
metropt,17,moirai,16,6,0.3671150282638173
metropt,17,moirai,16,7,0.3975720932134604
metropt,17,moirai,16,8,0.42899525235626973
metropt,17,moirai,16,9,0.46986451654094025
metropt,17,moirai,16,10,0.5127267763159777
metropt,17,moirai,16,11,0.5213202766681423
metropt,17,moirai,16,12,0.5545609285458485
metropt,17,moirai,16,13,0.5764324433843768
metropt,17,moirai,16,14,0.593858665561815
metropt,17,moirai,16,15,0.6238801613061834
metropt,17,moirai,16,16,0.6409587208797389
metropt,17,moirai,16,17,0.6455201878337194
metropt,17,moirai,16,18,0.678368919765716
metropt,17,moirai,16,19,0.6956664402885916
metropt,17,moirai,16,20,0.7231392406150979
metropt,17,moirai,16,21,0.7509587175388855
metropt,17,moirai,16,22,0.7817149031922689
metropt,17,moirai,16,23,0.7984648287334906
metropt,17,moirai,16,24,0.8293757739764647
metropt,17,moirai,17,1,0.16450591558971786
metropt,17,moirai,17,2,0.20113762268206092
metropt,17,moirai,17,3,0.2436285106206279
metropt,17,moirai,17,4,0.2764024590284897
metropt,17,moirai,17,5,0.30085957750568504
metropt,17,moirai,17,6,0.3421224128467465
metropt,17,moirai,17,7,0.37727393230360706
metropt,17,moirai,17,8,0.3936568547841819
metropt,17,moirai,17,9,0.43340682140283726
metropt,17,moirai,17,10,0.4565092365464421
metropt,17,moirai,17,11,0.4812806002929501
metropt,17,moirai,17,12,0.5050129405942029
metropt,17,moirai,17,13,0.5307032976148693
metropt,17,moirai,17,14,0.5438544678063069
metropt,17,moirai,17,15,0.5698512916864507
metropt,17,moirai,17,16,0.6073465316285693
metropt,17,moirai,17,17,0.6189923143058675
metropt,17,moirai,17,18,0.629669619365512
metropt,17,moirai,17,19,0.6538142938116309
metropt,17,moirai,17,20,0.6794607711597991
metropt,17,moirai,17,21,0.6950159815373068
metropt,17,moirai,17,22,0.7175045625560129
metropt,17,moirai,17,23,0.7338261464426388
metropt,17,moirai,17,24,0.757504881128146
metropt,17,moirai,18,1,0.17086922895448428
metropt,17,moirai,18,2,0.20855972678833548
metropt,17,moirai,18,3,0.2520096436753129
metropt,17,moirai,18,4,0.2853697882903478
metropt,17,moirai,18,5,0.32093521590771584
metropt,17,moirai,18,6,0.3574192573197985
metropt,17,moirai,18,7,0.3927234348685197
metropt,17,moirai,18,8,0.436017005784844
metropt,17,moirai,18,9,0.46900170301666066
metropt,17,moirai,18,10,0.512011035331964
metropt,17,moirai,18,11,0.5326302086761328
metropt,17,moirai,18,12,0.5511442880371883
metropt,17,moirai,18,13,0.5866320681995795
metropt,17,moirai,18,14,0.6014075603587814
metropt,17,moirai,18,15,0.6246451601682848
metropt,17,moirai,18,16,0.660755648060757
metropt,17,moirai,18,17,0.6613309255006471
metropt,17,moirai,18,18,0.6784138361612146
metropt,17,moirai,18,19,0.7059041426489953
metropt,17,moirai,18,20,0.734634893860716
metropt,17,moirai,18,21,0.7361030026095786
metropt,17,moirai,18,22,0.7669498763000623
metropt,17,moirai,18,23,0.788235031489308
metropt,17,moirai,18,24,0.8223664995616189
metropt,17,moirai,19,1,0.17157886684233675
metropt,17,moirai,19,2,0.22095208812160727
metropt,17,moirai,19,3,0.2626953166366361
metropt,17,moirai,19,4,0.3021185181137342
metropt,17,moirai,19,5,0.354227368650482
metropt,17,moirai,19,6,0.37496558737459706
metropt,17,moirai,19,7,0.42819528245420296
metropt,17,moirai,19,8,0.4586048193501196
metropt,17,moirai,19,9,0.49031663162546163
metropt,17,moirai,19,10,0.5223233031690429
metropt,17,moirai,19,11,0.5624804640531589
metropt,17,moirai,19,12,0.5827248953014307
metropt,17,moirai,19,13,0.6125520538533071
metropt,17,moirai,19,14,0.6528894738250166
metropt,17,moirai,19,15,0.6804769139259534
metropt,17,moirai,19,16,0.6956321285605699
metropt,17,moirai,19,17,0.7061535026865357
metropt,17,moirai,19,18,0.7314769565609741
metropt,17,moirai,19,19,0.7523509710722229
metropt,17,moirai,19,20,0.7808382033751106
metropt,17,moirai,19,21,0.7885183475669777
metropt,17,moirai,19,22,0.8155050397264703
metropt,17,moirai,19,23,0.8372046955046537
metropt,17,moirai,19,24,0.8649730141730995
metropt,17,moirai,20,1,0.1785595946085036
metropt,17,moirai,20,2,0.23631075229970142
metropt,17,moirai,20,3,0.2715563048487926
metropt,17,moirai,20,4,0.33134585039542974
metropt,17,moirai,20,5,0.359612009184317
metropt,17,moirai,20,6,0.39367488024331426
metropt,17,moirai,20,7,0.43691480962799645
metropt,17,moirai,20,8,0.4794340481042435
metropt,17,moirai,20,9,0.5220054426521079
metropt,17,moirai,20,10,0.5630294547598925
metropt,17,moirai,20,11,0.5815285106608727
metropt,17,moirai,20,12,0.6158237962236163
metropt,17,moirai,20,13,0.6549557338505957
metropt,17,moirai,20,14,0.6596166390110018
metropt,17,moirai,20,15,0.6863599059972478
metropt,17,moirai,20,16,0.7105226518519904
metropt,17,moirai,20,17,0.6911479095599716
metropt,17,moirai,20,18,0.7138732603203091
metropt,17,moirai,20,19,0.7301151566179376
metropt,17,moirai,20,20,0.7542767051512427
metropt,17,moirai,20,21,0.8000496369331054
metropt,17,moirai,20,22,0.8290009760186821
metropt,17,moirai,20,23,0.8414511773662299
metropt,17,moirai,20,24,0.8659895552916891
metropt,17,gaugeformer_v13,1,1,0.12370990681030433
metropt,17,gaugeformer_v13,1,2,0.15990391942346796
metropt,17,gaugeformer_v13,1,3,0.18877389842379086
metropt,17,gaugeformer_v13,1,4,0.22685841324619963
metropt,17,gaugeformer_v13,1,5,0.24810688097067898
metropt,17,gaugeformer_v13,1,6,0.2806300625264634
metropt,17,gaugeformer_v13,1,7,0.30661143946459446
metropt,17,gaugeformer_v13,1,8,0.3522098103589688
metropt,17,gaugeformer_v13,1,9,0.36658321453912784
metropt,17,gaugeformer_v13,1,10,0.38793715322364214
metropt,17,gaugeformer_v13,1,11,0.4224976573216452
metropt,17,gaugeformer_v13,1,12,0.4407867684536469
metropt,17,gaugeformer_v13,1,13,0.4732854120527131
metropt,17,gaugeformer_v13,1,14,0.4987119163246516
metropt,17,gaugeformer_v13,1,15,0.5382367992029679
metropt,17,gaugeformer_v13,1,16,0.5550447898690957
metropt,17,gaugeformer_v13,1,17,0.5688914780872214
metropt,17,gaugeformer_v13,1,18,0.6024127213124771
metropt,17,gaugeformer_v13,1,19,0.6157960703052912
metropt,17,gaugeformer_v13,1,20,0.6402212936857017
metropt,17,gaugeformer_v13,1,21,0.64998054740292
metropt,17,gaugeformer_v13,1,22,0.6678633813246437
metropt,17,gaugeformer_v13,1,23,0.6891208018385709
metropt,17,gaugeformer_v13,1,24,0.7028756195033172
metropt,17,gaugeformer_v13,2,1,0.1305493417341379
metropt,17,gaugeformer_v13,2,2,0.15425975799498165
metropt,17,gaugeformer_v13,2,3,0.18625726194843908
metropt,17,gaugeformer_v13,2,4,0.20825711534139058
metropt,17,gaugeformer_v13,2,5,0.2241547788402433
metropt,17,gaugeformer_v13,2,6,0.2375966426181696
metropt,17,gaugeformer_v13,2,7,0.26361749460574024
metropt,17,gaugeformer_v13,2,8,0.2863960229437176
metropt,17,gaugeformer_v13,2,9,0.3042138483962257
metropt,17,gaugeformer_v13,2,10,0.32911845221794706
metropt,17,gaugeformer_v13,2,11,0.35678910131651587
metropt,17,gaugeformer_v13,2,12,0.37816254488594614
metropt,17,gaugeformer_v13,2,13,0.3899741190294951
metropt,17,gaugeformer_v13,2,14,0.4190446027551636
metropt,17,gaugeformer_v13,2,15,0.42933413562440165
metropt,17,gaugeformer_v13,2,16,0.4548461586811759
metropt,17,gaugeformer_v13,2,17,0.46469459318240275
metropt,17,gaugeformer_v13,2,18,0.47132484525715834
metropt,17,gaugeformer_v13,2,19,0.49411662385241184
metropt,17,gaugeformer_v13,2,20,0.5164239297296849
metropt,17,gaugeformer_v13,2,21,0.5224698568668991
metropt,17,gaugeformer_v13,2,22,0.5503535786889613
metropt,17,gaugeformer_v13,2,23,0.5608229098666346
metropt,17,gaugeformer_v13,2,24,0.565092615155183
metropt,17,gaugeformer_v13,3,1,0.11156473313905858
metropt,17,gaugeformer_v13,3,2,0.13682665975536798
metropt,17,gaugeformer_v13,3,3,0.15475753913536075
metropt,17,gaugeformer_v13,3,4,0.17364261061587788
metropt,17,gaugeformer_v13,3,5,0.1815490122951
metropt,17,gaugeformer_v13,3,6,0.19772976896218905
metropt,17,gaugeformer_v13,3,7,0.21784743111999685
metropt,17,gaugeformer_v13,3,8,0.2355615300282403
metropt,17,gaugeformer_v13,3,9,0.2524328512026767
metropt,17,gaugeformer_v13,3,10,0.2670660267521719
metropt,17,gaugeformer_v13,3,11,0.27536104054473864
metropt,17,gaugeformer_v13,3,12,0.28569692822819187
metropt,17,gaugeformer_v13,3,13,0.30661108893269484
metropt,17,gaugeformer_v13,3,14,0.3227751282585121
metropt,17,gaugeformer_v13,3,15,0.32745960725645545
metropt,17,gaugeformer_v13,3,16,0.3366451366349173
metropt,17,gaugeformer_v13,3,17,0.3438748229784219
metropt,17,gaugeformer_v13,3,18,0.35331300710678987
metropt,17,gaugeformer_v13,3,19,0.3673835330464444
metropt,17,gaugeformer_v13,3,20,0.37267613346134093
metropt,17,gaugeformer_v13,3,21,0.38477180076713696
metropt,17,gaugeformer_v13,3,22,0.3867423791525914
