system,seed,method,step,sd_nmae
metropt,17,blend_persistence,23,0.7556093193298937
metropt,17,blend_persistence,24,0.7711717726755601
metropt,17,blend_history,1,0.10950562326222038
metropt,17,blend_history,2,0.148904890315956
metropt,17,blend_history,3,0.18890920461416358
metropt,17,blend_history,4,0.22688323783650743
metropt,17,blend_history,5,0.2645341256699343
metropt,17,blend_history,6,0.2998232108931029
metropt,17,blend_history,7,0.3390721152476765
metropt,17,blend_history,8,0.3750597912777804
metropt,17,blend_history,9,0.4108156817181669
metropt,17,blend_history,10,0.4454198285375921
metropt,17,blend_history,11,0.4789925306344912
metropt,17,blend_history,12,0.511056888780125
metropt,17,blend_history,13,0.5451150576697218
metropt,17,blend_history,14,0.5743716032090302
metropt,17,blend_history,15,0.5996622534514273
metropt,17,blend_history,16,0.6226206272853736
metropt,17,blend_history,17,0.6245005083476496
metropt,17,blend_history,18,0.6454869997894344
metropt,17,blend_history,19,0.6689648321182318
metropt,17,blend_history,20,0.6914650975467752
metropt,17,blend_history,21,0.710859020602317
metropt,17,blend_history,22,0.7313234370813992
metropt,17,blend_history,23,0.749778976052743
metropt,17,blend_history,24,0.7703526654228503
metropt,29,moirai,1,0.15550517022250235
metropt,29,moirai,2,0.19018932279820308
metropt,29,moirai,3,0.22587059703817627
metropt,29,moirai,4,0.25907172473634693
metropt,29,moirai,5,0.29171516534722236
metropt,29,moirai,6,0.3223605300930613
metropt,29,moirai,7,0.35567577147059515
metropt,29,moirai,8,0.38508434149695375
metropt,29,moirai,9,0.41465231182744766
metropt,29,moirai,10,0.4433006453647517
metropt,29,moirai,11,0.4697478704365237
metropt,29,moirai,12,0.4938562545571114
metropt,29,moirai,13,0.5201292225689943
metropt,29,moirai,14,0.5444025066942282
metropt,29,moirai,15,0.5676616084543705
metropt,29,moirai,16,0.5905645642445814
metropt,29,moirai,17,0.5956494432733408
metropt,29,moirai,18,0.6167792231682601
metropt,29,moirai,19,0.6387579944695667
metropt,29,moirai,20,0.6587329217657876
metropt,29,moirai,21,0.6764717251093878
metropt,29,moirai,22,0.6980418471939406
metropt,29,moirai,23,0.7162625774305574
metropt,29,moirai,24,0.7373027872332243
metropt,29,gaugeformer_v13,1,0.1315758997074253
metropt,29,gaugeformer_v13,2,0.16716969174997134
metropt,29,gaugeformer_v13,3,0.20337703208923366
metropt,29,gaugeformer_v13,4,0.23736981700194756
metropt,29,gaugeformer_v13,5,0.27095741703262793
metropt,29,gaugeformer_v13,6,0.30293665396247343
metropt,29,gaugeformer_v13,7,0.33798345349191194
metropt,29,gaugeformer_v13,8,0.3699445674777053
metropt,29,gaugeformer_v13,9,0.4019837670180858
metropt,29,gaugeformer_v13,10,0.43316152121849344
metropt,29,gaugeformer_v13,11,0.46240734912821324
metropt,29,gaugeformer_v13,12,0.48939941214692806
metropt,29,gaugeformer_v13,13,0.5183654588308728
metropt,29,gaugeformer_v13,14,0.544967004407701
metropt,29,gaugeformer_v13,15,0.5689837944300948
metropt,29,gaugeformer_v13,16,0.592449703764381
metropt,29,gaugeformer_v13,17,0.5973767392867843
metropt,29,gaugeformer_v13,18,0.6183133587952054
metropt,29,gaugeformer_v13,19,0.6413195601919643
metropt,29,gaugeformer_v13,20,0.6624083193602746
metropt,29,gaugeformer_v13,21,0.6799863419582907
metropt,29,gaugeformer_v13,22,0.7012936995848301
metropt,29,gaugeformer_v13,23,0.7195094140971585
metropt,29,gaugeformer_v13,24,0.7406298785697603
metropt,29,blend_persistence,1,0.11371944015552535
metropt,29,blend_persistence,2,0.15698277725831555
metropt,29,blend_persistence,3,0.19884187503389963
metropt,29,blend_persistence,4,0.2376452116574137
metropt,29,blend_persistence,5,0.2751738271376041
metropt,29,blend_persistence,6,0.30629045070873595
metropt,29,blend_persistence,7,0.3502400433529919
metropt,29,blend_persistence,8,0.388298887293191
metropt,29,blend_persistence,9,0.42433131502440363
metropt,29,blend_persistence,10,0.45887177906673765
metropt,29,blend_persistence,11,0.4911242926448026
metropt,29,blend_persistence,12,0.518111256966826
metropt,29,blend_persistence,13,0.5560665018677372
metropt,29,blend_persistence,14,0.5868397243790046
metropt,29,blend_persistence,15,0.6117996705732083
metropt,29,blend_persistence,16,0.6346764697587108
metropt,29,blend_persistence,17,0.6329847531580328
metropt,29,blend_persistence,18,0.6504286756008837
metropt,29,blend_persistence,19,0.6779817460005869
metropt,29,blend_persistence,20,0.7018727971801263
metropt,29,blend_persistence,21,0.7208900129354745
metropt,29,blend_persistence,22,0.7415089452467456
metropt,29,blend_persistence,23,0.7580614533096721
metropt,29,blend_persistence,24,0.7735072714646815
metropt,29,blend_history,1,0.10865738099537844
metropt,29,blend_history,2,0.14802550559128977
metropt,29,blend_history,3,0.18808854818971696
metropt,29,blend_history,4,0.22608671340831193
metropt,29,blend_history,5,0.2642147817180326
metropt,29,blend_history,6,0.29947375229317397
metropt,29,blend_history,7,0.3391127366207726
metropt,29,blend_history,8,0.3750189131141842
metropt,29,blend_history,9,0.4108812153713424
metropt,29,blend_history,10,0.44545344401699294
metropt,29,blend_history,11,0.4792091875725071
metropt,29,blend_history,12,0.5112787884937939
metropt,29,blend_history,13,0.5454451296529906
metropt,29,blend_history,14,0.5747972354593517
metropt,29,blend_history,15,0.6001365281863388
metropt,29,blend_history,16,0.6233523274335342
metropt,29,blend_history,17,0.6260013994696955
metropt,29,blend_history,18,0.6475669862957677
metropt,29,blend_history,19,0.6708458977416407
metropt,29,blend_history,20,0.6934057513343416
metropt,29,blend_history,21,0.7128050521303286
metropt,29,blend_history,22,0.7337878166954422
metropt,29,blend_history,23,0.7521597083751077
metropt,29,blend_history,24,0.7726384762373045
metropt,43,moirai,1,0.1562691616400708
metropt,43,moirai,2,0.1911551183811666
metropt,43,moirai,3,0.22691122047181597
metropt,43,moirai,4,0.2600468292619286
metropt,43,moirai,5,0.2920364658486007
metropt,43,moirai,6,0.32266325021039705
metropt,43,moirai,7,0.3556862745700223
metropt,43,moirai,8,0.3848595612812471
metropt,43,moirai,9,0.4145167512712721
metropt,43,moirai,10,0.4429621139258319
metropt,43,moirai,11,0.46859763225949547
metropt,43,moirai,12,0.49281667115667477
metropt,43,moirai,13,0.5190519966492522
metropt,43,moirai,14,0.5435151866441895
metropt,43,moirai,15,0.5664057587144731
metropt,43,moirai,16,0.5889373401031338
metropt,43,moirai,17,0.5938490903607347
metropt,43,moirai,18,0.6143297268178378
metropt,43,moirai,19,0.6360988610048723
metropt,43,moirai,20,0.6558675434427471
metropt,43,moirai,21,0.673551084783341
metropt,43,moirai,22,0.6950659386223678
metropt,43,moirai,23,0.7126839991921101
metropt,43,moirai,24,0.73356119647226
metropt,43,gaugeformer_v13,1,0.13211129821722797
metropt,43,gaugeformer_v13,2,0.16792792121650613
metropt,43,gaugeformer_v13,3,0.20425629492328753
metropt,43,gaugeformer_v13,4,0.23803144409454122
metropt,43,gaugeformer_v13,5,0.2711360154733092
metropt,43,gaugeformer_v13,6,0.30314021530843327
metropt,43,gaugeformer_v13,7,0.3379038196578334
metropt,43,gaugeformer_v13,8,0.3696086264462627
metropt,43,gaugeformer_v13,9,0.401606039548374
metropt,43,gaugeformer_v13,10,0.4326042616258217
metropt,43,gaugeformer_v13,11,0.46114798987417344
metropt,43,gaugeformer_v13,12,0.48827233740329773
metropt,43,gaugeformer_v13,13,0.5171220743253252
metropt,43,gaugeformer_v13,14,0.5436987382434993
metropt,43,gaugeformer_v13,15,0.5674790178028979
metropt,43,gaugeformer_v13,16,0.5905286167981901
metropt,43,gaugeformer_v13,17,0.5946059853595859
metropt,43,gaugeformer_v13,18,0.6149150780327746
metropt,43,gaugeformer_v13,19,0.6377197867818626
metropt,43,gaugeformer_v13,20,0.6585142209906713
metropt,43,gaugeformer_v13,21,0.6759419280089973
metropt,43,gaugeformer_v13,22,0.6968627829293785
metropt,43,gaugeformer_v13,23,0.7147753016494987
metropt,43,gaugeformer_v13,24,0.7355428171099188
metropt,43,blend_persistence,1,0.1140965640046605
metropt,43,blend_persistence,2,0.15737530487352855
metropt,43,blend_persistence,3,0.19923145443218573
metropt,43,blend_persistence,4,0.237918222312355
metropt,43,blend_persistence,5,0.2751192621248324
metropt,43,blend_persistence,6,0.30627849941656143
metropt,43,blend_persistence,7,0.35004199219799886
metropt,43,blend_persistence,8,0.388037479993024
metropt,43,blend_persistence,9,0.424152974338372
metropt,43,blend_persistence,10,0.4585850919068289
metropt,43,blend_persistence,11,0.49043467975857463
metropt,43,blend_persistence,12,0.5174355532137456
metropt,43,blend_persistence,13,0.5553263437102167
metropt,43,blend_persistence,14,0.5861798285139851
metropt,43,blend_persistence,15,0.6109346616961608
metropt,43,blend_persistence,16,0.6335690603883788
metropt,43,blend_persistence,17,0.63130674161865
metropt,43,blend_persistence,18,0.6483937690339092
metropt,43,blend_persistence,19,0.6759182094135237
metropt,43,blend_persistence,20,0.6997092608691218
metropt,43,blend_persistence,21,0.7186413813131126
metropt,43,blend_persistence,22,0.7391100908324134
metropt,43,blend_persistence,23,0.7555521316492965
metropt,43,blend_persistence,24,0.7708044544756608
metropt,43,blend_history,1,0.1089822963529629
metropt,43,blend_history,2,0.14833997939602306
metropt,43,blend_history,3,0.18840262447929432
metropt,43,blend_history,4,0.22629305250283138
metropt,43,blend_history,5,0.2640990325785793
metropt,43,blend_history,6,0.2993909091841902
metropt,43,blend_history,7,0.3388183300592389
metropt,43,blend_history,8,0.3746785754363293
metropt,43,blend_history,9,0.41058993163087676
metropt,43,blend_history,10,0.4450530859804772
metropt,43,blend_history,11,0.4784297248541029
metropt,43,blend_history,12,0.51053463182678
metropt,43,blend_history,13,0.5446003140930027
metropt,43,blend_history,14,0.5740777229069439
metropt,43,blend_history,15,0.5991692738903477
metropt,43,blend_history,16,0.6221860299560641
metropt,43,blend_history,17,0.6243262514638256
metropt,43,blend_history,18,0.6455240303608781
metropt,43,blend_history,19,0.668834028519792
metropt,43,blend_history,20,0.6912555864656538
metropt,43,blend_history,21,0.7105678991083315
metropt,43,blend_history,22,0.7314748056806317
metropt,43,blend_history,23,0.749622633449241
metropt,43,blend_history,24,0.769920239053615
metropt,71,moirai,1,0.15553493453838835
metropt,71,moirai,2,0.19045996014469824
metropt,71,moirai,3,0.2267163682652202
metropt,71,moirai,4,0.2597840088783933
metropt,71,moirai,5,0.2923689522345391
metropt,71,moirai,6,0.32345609378020723
metropt,71,moirai,7,0.3564909628757184
metropt,71,moirai,8,0.38637162682193843
metropt,71,moirai,9,0.41668731832514005
metropt,71,moirai,10,0.44523212028570464
metropt,71,moirai,11,0.4717320275841175
metropt,71,moirai,12,0.4959979769830873
metropt,71,moirai,13,0.5221510186297192
metropt,71,moirai,14,0.5469738990908662
metropt,71,moirai,15,0.5699333012161625
metropt,71,moirai,16,0.5928317846941784
metropt,71,moirai,17,0.596883512106161
metropt,71,moirai,18,0.6173593118977624
metropt,71,moirai,19,0.6401941561209276
metropt,71,moirai,20,0.6600653239203148
metropt,71,moirai,21,0.6776372462040451
metropt,71,moirai,22,0.6986714413923958
metropt,71,moirai,23,0.716925481841615
metropt,71,moirai,24,0.7382583063419383
metropt,71,gaugeformer_v13,1,0.13166815393133083
metropt,71,gaugeformer_v13,2,0.16750228932577604
metropt,71,gaugeformer_v13,3,0.20432840685269413
metropt,71,gaugeformer_v13,4,0.23812466886126826
metropt,71,gaugeformer_v13,5,0.27171913683121196
metropt,71,gaugeformer_v13,6,0.30401960466524885
metropt,71,gaugeformer_v13,7,0.3390929508259193
metropt,71,gaugeformer_v13,8,0.371244248539976
metropt,71,gaugeformer_v13,9,0.4038764363537771
metropt,71,gaugeformer_v13,10,0.43504505310516395
metropt,71,gaugeformer_v13,11,0.4643173920990788
metropt,71,gaugeformer_v13,12,0.49148972748187947
metropt,71,gaugeformer_v13,13,0.5206355778142773
metropt,71,gaugeformer_v13,14,0.5474203873756052
metropt,71,gaugeformer_v13,15,0.5713694277470225
metropt,71,gaugeformer_v13,16,0.5945978656753068
metropt,71,gaugeformer_v13,17,0.5987243153092527
metropt,71,gaugeformer_v13,18,0.6190555517489131
metropt,71,gaugeformer_v13,19,0.642677210599682
metropt,71,gaugeformer_v13,20,0.6636506825404613
metropt,71,gaugeformer_v13,21,0.6813054639312015
metropt,71,gaugeformer_v13,22,0.7020205885324748
metropt,71,gaugeformer_v13,23,0.7203386493944491
metropt,71,gaugeformer_v13,24,0.7415799153746951
metropt,71,blend_persistence,1,0.11386347761473753
metropt,71,blend_persistence,2,0.15720045559806978
metropt,71,blend_persistence,3,0.19932149088215315
metropt,71,blend_persistence,4,0.23807596114411175
metropt,71,blend_persistence,5,0.2756295069672379
metropt,71,blend_persistence,6,0.3069855013710787
metropt,71,blend_persistence,7,0.35087892759141726
metropt,71,blend_persistence,8,0.3892014955296538
metropt,71,blend_persistence,9,0.4255809089304666
metropt,71,blend_persistence,10,0.4601597104012992
metropt,71,blend_persistence,11,0.49242919927742723
metropt,71,blend_persistence,12,0.5194583274496508
metropt,71,blend_persistence,13,0.5574027111049614
metropt,71,blend_persistence,14,0.5883795724879896
metropt,71,blend_persistence,15,0.6132001153839124
metropt,71,blend_persistence,16,0.6360040675685964
metropt,71,blend_persistence,17,0.6338478350193975
metropt,71,blend_persistence,18,0.6510621058025102
metropt,71,blend_persistence,19,0.6790663517941253
metropt,71,blend_persistence,20,0.7029441762297863
metropt,71,blend_persistence,21,0.7220340952561392
metropt,71,blend_persistence,22,0.742215703016253
metropt,71,blend_persistence,23,0.758915606940377
metropt,71,blend_persistence,24,0.7743829231374756
metropt,71,blend_history,1,0.10865989196395662
metropt,71,blend_history,2,0.14812432472353734
metropt,71,blend_history,3,0.18841369992702542
metropt,71,blend_history,4,0.22635940591386788
metropt,71,blend_history,5,0.2645034600666818
metropt,71,blend_history,6,0.30000021578297353
metropt,71,blend_history,7,0.3395491929686082
metropt,71,blend_history,8,0.375705094746833
metropt,71,blend_history,9,0.4119026249657086
metropt,71,blend_history,10,0.44651928961755005
metropt,71,blend_history,11,0.4803272694411376
metropt,71,blend_history,12,0.5124690651608899
metropt,71,blend_history,13,0.5465819052960543
metropt,71,blend_history,14,0.57618186772214
metropt,71,blend_history,15,0.6013738305593141
metropt,71,blend_history,16,0.6245524741520027
metropt,71,blend_history,17,0.6266559214292164
metropt,71,blend_history,18,0.6479860658380203
metropt,71,blend_history,19,0.671771140379761
metropt,71,blend_history,20,0.6943289799853917
metropt,71,blend_history,21,0.7137903346678218
metropt,71,blend_history,22,0.7343638808060708
metropt,71,blend_history,23,0.7529000187913453
metropt,71,blend_history,24,0.7733833413840251
metropt,101,moirai,1,0.15640989575731676
metropt,101,moirai,2,0.19077769960388397
metropt,101,moirai,3,0.22619150976582658
metropt,101,moirai,4,0.2592544947355192
metropt,101,moirai,5,0.29137589035604905
metropt,101,moirai,6,0.3217765574675332
metropt,101,moirai,7,0.35445876526782527
metropt,101,moirai,8,0.38409887834911643
metropt,101,moirai,9,0.41367098759533094
metropt,101,moirai,10,0.4418104346736709
metropt,101,moirai,11,0.46805056344320556
metropt,101,moirai,12,0.4921881544621316
metropt,101,moirai,13,0.5180406807022525
metropt,101,moirai,14,0.542604633246711
metropt,101,moirai,15,0.5652522226378227
metropt,101,moirai,16,0.587999914730524
metropt,101,moirai,17,0.5949320856212172
metropt,101,moirai,18,0.6151780427132144
metropt,101,moirai,19,0.6373398206454897
metropt,101,moirai,20,0.6571725059841292
metropt,101,moirai,21,0.6751122143542598
metropt,101,moirai,22,0.6957396696069628
metropt,101,moirai,23,0.7134621576789342
metropt,101,moirai,24,0.7350612417293626
metropt,101,gaugeformer_v13,1,0.13232279621698903
metropt,101,gaugeformer_v13,2,0.16771232400318173
metropt,101,gaugeformer_v13,3,0.20365846698876539
metropt,101,gaugeformer_v13,4,0.23737163028071534
metropt,101,gaugeformer_v13,5,0.27051331508854726
metropt,101,gaugeformer_v13,6,0.30220471252864983
metropt,101,gaugeformer_v13,7,0.33682634537180844
metropt,101,gaugeformer_v13,8,0.36881418595548204
metropt,101,gaugeformer_v13,9,0.40069863795415556
metropt,101,gaugeformer_v13,10,0.43158200990793116
metropt,101,gaugeformer_v13,11,0.4605330647003847
metropt,101,gaugeformer_v13,12,0.4874602443179948
metropt,101,gaugeformer_v13,13,0.5162518347187406
metropt,101,gaugeformer_v13,14,0.5428355766249009
metropt,101,gaugeformer_v13,15,0.5665145826978766
metropt,101,gaugeformer_v13,16,0.5895918855399028
metropt,101,gaugeformer_v13,17,0.5959791099673751
metropt,101,gaugeformer_v13,18,0.616188456392694
metropt,101,gaugeformer_v13,19,0.6393077880039186
metropt,101,gaugeformer_v13,20,0.6600057309989733
metropt,101,gaugeformer_v13,21,0.6777810526415871
metropt,101,gaugeformer_v13,22,0.6982866943461019
metropt,101,gaugeformer_v13,23,0.7161350653344241
metropt,101,gaugeformer_v13,24,0.7374443154204892
metropt,101,blend_persistence,1,0.11409952242291853
metropt,101,blend_persistence,2,0.15715916431956614
metropt,101,blend_persistence,3,0.1988478940614714
metropt,101,blend_persistence,4,0.23754180372212474
metropt,101,blend_persistence,5,0.2748201908649452
metropt,101,blend_persistence,6,0.30580810343079645
metropt,101,blend_persistence,7,0.349485678068377
metropt,101,blend_persistence,8,0.387666925654916
metropt,101,blend_persistence,9,0.4236436680432055
metropt,101,blend_persistence,10,0.4580153371433399
metropt,101,blend_persistence,11,0.4900743894044056
metropt,101,blend_persistence,12,0.5170538036073274
metropt,101,blend_persistence,13,0.5548147202806026
metropt,101,blend_persistence,14,0.5857459429423993
metropt,101,blend_persistence,15,0.6104439454948477
metropt,101,blend_persistence,16,0.6331771620198904
metropt,101,blend_persistence,17,0.6314393370126496
metropt,101,blend_persistence,18,0.6485558094823503
metropt,101,blend_persistence,19,0.6763737128334072
metropt,101,blend_persistence,20,0.7000022869096458
metropt,101,blend_persistence,21,0.7193027700100549
metropt,101,blend_persistence,22,0.7393790308624101
metropt,101,blend_persistence,23,0.7557537868293913
metropt,101,blend_persistence,24,0.7715140221854382
metropt,101,blend_history,1,0.10898654045387134
metropt,101,blend_history,2,0.14818623145343096
metropt,101,blend_history,3,0.18808301456511065
metropt,101,blend_history,4,0.22598029853683785
metropt,101,blend_history,5,0.2638609439407872
metropt,101,blend_history,6,0.2990095557958821
metropt,101,blend_history,7,0.33835517144477767
metropt,101,blend_history,8,0.37440643313155214
metropt,101,blend_history,9,0.4102146162629712
metropt,101,blend_history,10,0.4446121890044676
metropt,101,blend_history,11,0.4781818050572444
metropt,101,blend_history,12,0.5102993516320572
metropt,101,blend_history,13,0.5442282739684056
metropt,101,blend_history,14,0.5737244268105145
metropt,101,blend_history,15,0.5988057437892383
metropt,101,blend_history,16,0.6219023859248681
metropt,101,blend_history,17,0.6248061403910127
metropt,101,blend_history,18,0.645990485459928
metropt,101,blend_history,19,0.6695148172335766
metropt,101,blend_history,20,0.6917342289468519
metropt,101,blend_history,21,0.7113971809686473
metropt,101,blend_history,22,0.7318611175633432
metropt,101,blend_history,23,0.7499496389984388
metropt,101,blend_history,24,0.7707137398964786
pmsm,0,persistence,1,0.006739354455225387
pmsm,0,persistence,2,0.012578567951629342
pmsm,0,persistence,3,0.017862417124713512
pmsm,0,persistence,4,0.02271536721617054
pmsm,0,persistence,5,0.0272196186792161
pmsm,0,persistence,6,0.031170973730742468
pmsm,0,persistence,7,0.03454421704907388
pmsm,0,persistence,8,0.037510232321957486
pmsm,0,persistence,9,0.04031470767475901
pmsm,0,persistence,10,0.042788238290369256
pmsm,0,persistence,11,0.045033928984118975
pmsm,0,persistence,12,0.04717072629722143
pmsm,0,persistence,13,0.049264661672383074
pmsm,0,persistence,14,0.05148005671580544
pmsm,0,persistence,15,0.05381791366936786
pmsm,0,persistence,16,0.05600606916546553
pmsm,0,persistence,17,0.058115343351618144
pmsm,0,persistence,18,0.060164121636045925
pmsm,0,persistence,19,0.062018636686629165
pmsm,0,persistence,20,0.06383071803297342
pmsm,0,persistence,21,0.06550642650871404
pmsm,0,persistence,22,0.06701881310104091
pmsm,0,persistence,23,0.06855119021547602
pmsm,0,persistence,24,0.07033412517473794
pmsm,0,damped_trend_12_0.8,1,0.006654472614566813
pmsm,0,damped_trend_12_0.8,2,0.012667786159039898
pmsm,0,damped_trend_12_0.8,3,0.01812490929567381
pmsm,0,damped_trend_12_0.8,4,0.023094690461648828
pmsm,0,damped_trend_12_0.8,5,0.027778170205412803
pmsm,0,damped_trend_12_0.8,6,0.031916194614028365
pmsm,0,damped_trend_12_0.8,7,0.035541956558128356
pmsm,0,damped_trend_12_0.8,8,0.03877858876250747
pmsm,0,damped_trend_12_0.8,9,0.04171027199077301
pmsm,0,damped_trend_12_0.8,10,0.044336919409419445
pmsm,0,damped_trend_12_0.8,11,0.04672078123400363
pmsm,0,damped_trend_12_0.8,12,0.04899339302272262
pmsm,0,damped_trend_12_0.8,13,0.051260110724315355
pmsm,0,damped_trend_12_0.8,14,0.053562154279995715
pmsm,0,damped_trend_12_0.8,15,0.055894638072485674
pmsm,0,damped_trend_12_0.8,16,0.05817692104333677
pmsm,0,damped_trend_12_0.8,17,0.06041085153264215
pmsm,0,damped_trend_12_0.8,18,0.0625275497551087
pmsm,0,damped_trend_12_0.8,19,0.06448081109261017
pmsm,0,damped_trend_12_0.8,20,0.06639212687131428
pmsm,0,damped_trend_12_0.8,21,0.06810352966679649
pmsm,0,damped_trend_12_0.8,22,0.06960529422294964
pmsm,0,damped_trend_12_0.8,23,0.07118619668694409
pmsm,0,damped_trend_12_0.8,24,0.07302593709736287
pmsm,0,damped_trend_24_0.9,1,0.006852045488167587
pmsm,0,damped_trend_24_0.9,2,0.012971181746183204
pmsm,0,damped_trend_24_0.9,3,0.0185907784229775
pmsm,0,damped_trend_24_0.9,4,0.023746720049985865
pmsm,0,damped_trend_24_0.9,5,0.028621009898755958
pmsm,0,damped_trend_24_0.9,6,0.03303306774123279
pmsm,0,damped_trend_24_0.9,7,0.036865335651096544
pmsm,0,damped_trend_24_0.9,8,0.040257474523017485
pmsm,0,damped_trend_24_0.9,9,0.04341531599301816
pmsm,0,damped_trend_24_0.9,10,0.046242774027735765
pmsm,0,damped_trend_24_0.9,11,0.048871466049078376
pmsm,0,damped_trend_24_0.9,12,0.05135500544706965
pmsm,0,damped_trend_24_0.9,13,0.05373693310945846
pmsm,0,damped_trend_24_0.9,14,0.05615769926454497
pmsm,0,damped_trend_24_0.9,15,0.05865226035681426
pmsm,0,damped_trend_24_0.9,16,0.061004323909301994
pmsm,0,damped_trend_24_0.9,17,0.06331755017085251
pmsm,0,damped_trend_24_0.9,18,0.06552296757404624
pmsm,0,damped_trend_24_0.9,19,0.06754941047049154
pmsm,0,damped_trend_24_0.9,20,0.06948425778952132
pmsm,0,damped_trend_24_0.9,21,0.07127607351113607
pmsm,0,damped_trend_24_0.9,22,0.07287074207745807
pmsm,0,damped_trend_24_0.9,23,0.07446168636397597
pmsm,0,damped_trend_24_0.9,24,0.07635806908759023
pmsm,0,recent_median_6,1,0.018875002868924035
pmsm,0,recent_median_6,2,0.023527942412287648
pmsm,0,recent_median_6,3,0.027745708574957364
pmsm,0,recent_median_6,4,0.031706150795001255
pmsm,0,recent_median_6,5,0.035546847679762704
pmsm,0,recent_median_6,6,0.03893635703597859
pmsm,0,recent_median_6,7,0.04177958791111424
pmsm,0,recent_median_6,8,0.04427912899826899
pmsm,0,recent_median_6,9,0.046529104482319616
pmsm,0,recent_median_6,10,0.04864061908694656
pmsm,0,recent_median_6,11,0.0506146365098345
pmsm,0,recent_median_6,12,0.05241626878696737
pmsm,0,recent_median_6,13,0.05417704769118012
pmsm,0,recent_median_6,14,0.05603373639215955
pmsm,0,recent_median_6,15,0.057972291249210356
pmsm,0,recent_median_6,16,0.059781568157039895
pmsm,0,recent_median_6,17,0.06174828320392262
pmsm,0,recent_median_6,18,0.06374396861265458
pmsm,0,recent_median_6,19,0.06564482209779877
pmsm,0,recent_median_6,20,0.06748146314276547
pmsm,0,recent_median_6,21,0.06912252742570416
pmsm,0,recent_median_6,22,0.0705902203598728
pmsm,0,recent_median_6,23,0.07206519022407427
pmsm,0,recent_median_6,24,0.07383551418530802
pmsm,0,recent_median_12,1,0.028558519611707304
pmsm,0,recent_median_12,2,0.03240968537225071
pmsm,0,recent_median_12,3,0.035889153998670445
pmsm,0,recent_median_12,4,0.03923671438788789
pmsm,0,recent_median_12,5,0.042508398510078184
pmsm,0,recent_median_12,6,0.04541731737963994
pmsm,0,recent_median_12,7,0.04788274253695656
pmsm,0,recent_median_12,8,0.05004510807245099
pmsm,0,recent_median_12,9,0.052101884331022696
pmsm,0,recent_median_12,10,0.05400353302437971
pmsm,0,recent_median_12,11,0.05574836731487718
pmsm,0,recent_median_12,12,0.05737829323727504
pmsm,0,recent_median_12,13,0.05891449437517615
pmsm,0,recent_median_12,14,0.06063811868424798
pmsm,0,recent_median_12,15,0.06253184506279745
pmsm,0,recent_median_12,16,0.06427572407329973
pmsm,0,recent_median_12,17,0.06613215396581375
pmsm,0,recent_median_12,18,0.06797046158345518
pmsm,0,recent_median_12,19,0.0696937619386378
pmsm,0,recent_median_12,20,0.0713474223873239
pmsm,0,recent_median_12,21,0.07290701092979779
pmsm,0,recent_median_12,22,0.07427254126193499
pmsm,0,recent_median_12,23,0.07554516118635249
pmsm,0,recent_median_12,24,0.07712461379198514
pmsm,0,recent_median_24,1,0.04243631812764778
pmsm,0,recent_median_24,2,0.04538759608067438
pmsm,0,recent_median_24,3,0.04804887659077737
pmsm,0,recent_median_24,4,0.05070775885339091
pmsm,0,recent_median_24,5,0.05325184714130133
pmsm,0,recent_median_24,6,0.055545074649423924
pmsm,0,recent_median_24,7,0.05756923699947424
pmsm,0,recent_median_24,8,0.05944752394972357
pmsm,0,recent_median_24,9,0.06124462999921885
pmsm,0,recent_median_24,10,0.06299909493771251
pmsm,0,recent_median_24,11,0.06465984289380193
pmsm,0,recent_median_24,12,0.06612354739468392
pmsm,0,recent_median_24,13,0.06749369594401687
pmsm,0,recent_median_24,14,0.06892414347643987
pmsm,0,recent_median_24,15,0.07045235321616426
pmsm,0,recent_median_24,16,0.0718321032857856
pmsm,0,recent_median_24,17,0.07331623103573738
pmsm,0,recent_median_24,18,0.07482759138054652
pmsm,0,recent_median_24,19,0.07613363642688857
pmsm,0,recent_median_24,20,0.077426540103781
pmsm,0,recent_median_24,21,0.07874430795148417
pmsm,0,recent_median_24,22,0.07991349793327064
pmsm,0,recent_median_24,23,0.08108457661520156
pmsm,0,recent_median_24,24,0.08256269360348607
pmsm,0,holt_0.3_0.1_0.8,1,0.014263165783195106
pmsm,0,holt_0.3_0.1_0.8,2,0.0187062211402118
pmsm,0,holt_0.3_0.1_0.8,3,0.02294685792374623
pmsm,0,holt_0.3_0.1_0.8,4,0.027120573588800174
pmsm,0,holt_0.3_0.1_0.8,5,0.031118406207691383
pmsm,0,holt_0.3_0.1_0.8,6,0.034679188863209816
pmsm,0,holt_0.3_0.1_0.8,7,0.037747128272973815
pmsm,0,holt_0.3_0.1_0.8,8,0.04039777619812148
pmsm,0,holt_0.3_0.1_0.8,9,0.04286634576934633
pmsm,0,holt_0.3_0.1_0.8,10,0.045182865108227034
pmsm,0,holt_0.3_0.1_0.8,11,0.04731698653372209
pmsm,0,holt_0.3_0.1_0.8,12,0.0492697541112106
pmsm,0,holt_0.3_0.1_0.8,13,0.05115279471126488
pmsm,0,holt_0.3_0.1_0.8,14,0.05315564871323686
pmsm,0,holt_0.3_0.1_0.8,15,0.055297406076077665
pmsm,0,holt_0.3_0.1_0.8,16,0.057315864208413
pmsm,0,holt_0.3_0.1_0.8,17,0.05939737018603345
pmsm,0,holt_0.3_0.1_0.8,18,0.061417768910063876
pmsm,0,holt_0.3_0.1_0.8,19,0.06329507550096546
