regime,system,seed,block,elements_per_channel,gaugeformer_v13,moirai,gain
joint,building_energy,43,building_energy:segment-0:day-110,120,0.22668294610685047,0.22668294610685047,0.0
joint,building_energy,43,building_energy:segment-0:day-111,144,0.2552533892540316,0.2552533892540316,0.0
joint,building_energy,43,building_energy:segment-0:day-112,144,0.21623520421670817,0.2156580146418225,-0.0005771895748856726
joint,building_energy,43,building_energy:segment-0:day-113,144,0.2566820229711573,0.24411693292659215,-0.01256509004456513
joint,building_energy,43,building_energy:segment-0:day-114,144,0.21772442337611597,0.2107010372665889,-0.007023386109527074
joint,building_energy,43,building_energy:segment-0:day-115,144,0.2344507378834155,0.22614239578550868,-0.008308342097906818
joint,building_energy,43,building_energy:segment-0:day-116,144,0.24782755571525222,0.24439558310591267,-0.0034319726093395564
joint,building_energy,43,building_energy:segment-0:day-117,144,0.23520887177617666,0.23611917399985202,0.0009103022236753577
joint,building_energy,43,building_energy:segment-0:day-118,144,0.2055680171243449,0.19848951977754348,-0.00707849734680141
joint,building_energy,43,building_energy:segment-0:day-119,144,0.20051515847576398,0.20163676929844837,0.001121610822684388
joint,building_energy,43,building_energy:segment-0:day-120,144,0.24298156079007066,0.23907709153023732,-0.003904469259833343
joint,building_energy,43,building_energy:segment-0:day-121,144,0.1821212356277847,0.18672732182791663,0.00460608620013192
joint,building_energy,43,building_energy:segment-0:day-122,144,0.3174819404467671,0.3103285671807117,-0.007153373266055363
joint,building_energy,43,building_energy:segment-0:day-123,144,0.24532913053080158,0.2409012463494863,-0.004427884181315289
joint,building_energy,43,building_energy:segment-0:day-124,144,0.2150079731416388,0.2220185011962058,0.007010528054567006
joint,building_energy,43,building_energy:segment-0:day-125,144,0.24635063325293086,0.2573651076588143,0.011014474405883462
joint,building_energy,43,building_energy:segment-0:day-126,144,0.20697185967179843,0.20117260533186426,-0.005799254339934168
joint,building_energy,43,building_energy:segment-0:day-127,144,0.26741609952910406,0.26099874659290934,-0.00641735293619472
joint,building_energy,43,building_energy:segment-0:day-128,144,0.18756052873947013,0.18195279963099467,-0.005607729108475457
joint,building_energy,43,building_energy:segment-0:day-129,144,0.21907734502286547,0.22677459206780753,0.007697247044942068
joint,building_energy,43,building_energy:segment-0:day-130,144,0.2135140569200981,0.2087211133694734,-0.004792943550624679
joint,building_energy,43,building_energy:segment-0:day-131,144,0.159505539059707,0.15265623876794857,-0.006849300291758426
joint,building_energy,43,building_energy:segment-0:day-132,144,0.20506267213402113,0.2122974222612536,0.007234750127232459
joint,building_energy,43,building_energy:segment-0:day-133,144,0.21863887639750693,0.21937877116848858,0.0007398947709816583
joint,building_energy,43,building_energy:segment-0:day-134,144,0.28418326811317735,0.28108456689174266,-0.0030987012214346854
joint,building_energy,43,building_energy:segment-0:day-135,144,0.2585712260432425,0.24818051360574792,-0.010390712437494593
joint,building_energy,43,building_energy:segment-0:day-136,120,0.28095291479117457,0.2669458975404203,-0.014007017250754261
joint,building_energy,71,building_energy:segment-0:day-110,120,0.2291871680120704,0.2291871680120704,0.0
joint,building_energy,71,building_energy:segment-0:day-111,144,0.2566502702115947,0.2566502702115947,0.0
joint,building_energy,71,building_energy:segment-0:day-112,144,0.21651759081728003,0.2160461269286834,-0.00047146388859661825
joint,building_energy,71,building_energy:segment-0:day-113,144,0.25837653295146173,0.24361768335535047,-0.014758849596111262
joint,building_energy,71,building_energy:segment-0:day-114,144,0.21816042785037348,0.20941527308473828,-0.008745154765635199
joint,building_energy,71,building_energy:segment-0:day-115,144,0.23578221903174584,0.2245749798224531,-0.01120723920929273
joint,building_energy,71,building_energy:segment-0:day-116,144,0.2481158732047046,0.2428096047212652,-0.0053062684834394025
joint,building_energy,71,building_energy:segment-0:day-117,144,0.23664789575026263,0.23705371687162488,0.00040582112136225423
joint,building_energy,71,building_energy:segment-0:day-118,144,0.20500979175813108,0.19858389734756104,-0.006425894410570038
joint,building_energy,71,building_energy:segment-0:day-119,144,0.19884961155025896,0.1993885434298962,0.0005389318796372444
joint,building_energy,71,building_energy:segment-0:day-120,144,0.24458665528910561,0.23984247420424598,-0.004744181084859633
joint,building_energy,71,building_energy:segment-0:day-121,144,0.18332541917255027,0.1883761876941288,0.005050768521578541
joint,building_energy,71,building_energy:segment-0:day-122,144,0.31739259494680844,0.31001354599055275,-0.007379048956255685
joint,building_energy,71,building_energy:segment-0:day-123,144,0.24865373318516004,0.24230113805858958,-0.006352595126570465
joint,building_energy,71,building_energy:segment-0:day-124,144,0.216124346057349,0.22215583471245923,0.006031488655110218
joint,building_energy,71,building_energy:segment-0:day-125,144,0.2455289438778488,0.2571348146030293,0.01160587072518049
joint,building_energy,71,building_energy:segment-0:day-126,144,0.21038806897543633,0.20190306660304577,-0.008485002372390554
joint,building_energy,71,building_energy:segment-0:day-127,144,0.2686804461882418,0.26117078158184426,-0.007509664606397515
joint,building_energy,71,building_energy:segment-0:day-128,144,0.18969108927746198,0.18377789661585212,-0.005913192661609862
joint,building_energy,71,building_energy:segment-0:day-129,144,0.22076562013777826,0.22761252187723524,0.006846901739456984
joint,building_energy,71,building_energy:segment-0:day-130,144,0.2115639434328198,0.20634806542345377,-0.005215878009366043
joint,building_energy,71,building_energy:segment-0:day-131,144,0.15931223122633045,0.15203825664634218,-0.007273974579988268
joint,building_energy,71,building_energy:segment-0:day-132,144,0.2070623521284157,0.21213766457049912,0.005075312442083424
joint,building_energy,71,building_energy:segment-0:day-133,144,0.2180211800815786,0.21939611044667032,0.0013749303650917033
joint,building_energy,71,building_energy:segment-0:day-134,144,0.28416217893741025,0.282164073074942,-0.0019981058624682357
joint,building_energy,71,building_energy:segment-0:day-135,144,0.2576786351991967,0.24570516722783253,-0.011973467971364171
joint,building_energy,71,building_energy:segment-0:day-136,120,0.27976389320622486,0.26652211403696996,-0.013241779169254897
joint,building_energy,101,building_energy:segment-0:day-110,120,0.2296206138254757,0.2296206138254757,0.0
joint,building_energy,101,building_energy:segment-0:day-111,144,0.2586970300972625,0.2586970300972625,0.0
joint,building_energy,101,building_energy:segment-0:day-112,144,0.21678108740156343,0.21598571998960855,-0.0007953674119548781
joint,building_energy,101,building_energy:segment-0:day-113,144,0.2565606052707049,0.243390490507851,-0.013170114762853902
joint,building_energy,101,building_energy:segment-0:day-114,144,0.21912488580233597,0.21217174906101374,-0.0069531367413222245
joint,building_energy,101,building_energy:segment-0:day-115,144,0.23344233569722872,0.22728617463841114,-0.006156161058817583
joint,building_energy,101,building_energy:segment-0:day-116,144,0.2508341982501135,0.2464265052249147,-0.004407693025198806
joint,building_energy,101,building_energy:segment-0:day-117,144,0.23910563008072983,0.2383299645744524,-0.0007756655062774176
joint,building_energy,101,building_energy:segment-0:day-118,144,0.2038688034579312,0.20077215480337987,-0.003096648654551337
joint,building_energy,101,building_energy:segment-0:day-119,144,0.19975822020680484,0.20144437055076805,0.0016861503439632164
joint,building_energy,101,building_energy:segment-0:day-120,144,0.2442371200358194,0.24147196585676972,-0.0027651541790496836
joint,building_energy,101,building_energy:segment-0:day-121,144,0.18428133212470466,0.18910282320641458,0.004821491081709928
joint,building_energy,101,building_energy:segment-0:day-122,144,0.3185289873640678,0.3099280215920347,-0.00860096577203312
joint,building_energy,101,building_energy:segment-0:day-123,144,0.24548351604859112,0.2419493530313353,-0.0035341630172558147
joint,building_energy,101,building_energy:segment-0:day-124,144,0.21847356152366898,0.22328384826534833,0.004810286741679354
joint,building_energy,101,building_energy:segment-0:day-125,144,0.24763358692580287,0.25889390701110104,0.011260320085298176
joint,building_energy,101,building_energy:segment-0:day-126,144,0.20968314509991404,0.20391041886554973,-0.0057727262343643115
joint,building_energy,101,building_energy:segment-0:day-127,144,0.26483297210215906,0.26298604124562275,-0.0018469308565363107
joint,building_energy,101,building_energy:segment-0:day-128,144,0.18911399142142143,0.18387020235629054,-0.005243789065130899
joint,building_energy,101,building_energy:segment-0:day-129,144,0.22166882506398491,0.22967218652526888,0.00800336146128397
joint,building_energy,101,building_energy:segment-0:day-130,144,0.21336224891811398,0.20946552230596951,-0.0038967266121444633
joint,building_energy,101,building_energy:segment-0:day-131,144,0.1587874091202597,0.15292360502908428,-0.0058638040911754286
joint,building_energy,101,building_energy:segment-0:day-132,144,0.20531282286088154,0.21282068697244524,0.007507864111563706
joint,building_energy,101,building_energy:segment-0:day-133,144,0.21970596017672672,0.2197626278231746,5.6667646447877695e-05
joint,building_energy,101,building_energy:segment-0:day-134,144,0.2804643841964395,0.2829906531411629,0.002526268944723409
joint,building_energy,101,building_energy:segment-0:day-135,144,0.259755317963234,0.24826232779632143,-0.011492990166912548
joint,building_energy,101,building_energy:segment-0:day-136,120,0.2833111536947634,0.26978796440739194,-0.013523189287371451
joint,hydraulic,17,hydraulic:segment-1764:day-0,24,0.10527501125900399,0.10527501125900399,0.0
joint,hydraulic,17,hydraulic:segment-1765:day-0,24,0.10314829226569903,0.10314829226569903,0.0
joint,hydraulic,17,hydraulic:segment-1766:day-0,24,0.10176753500801124,0.10176753500801124,0.0
joint,hydraulic,17,hydraulic:segment-1767:day-0,24,0.10441801305604888,0.10441801305604888,0.0
joint,hydraulic,17,hydraulic:segment-1768:day-0,24,0.10181165707228837,0.10181165707228837,0.0
joint,hydraulic,17,hydraulic:segment-1769:day-0,24,0.1049679509864161,0.1049679509864161,0.0
joint,hydraulic,17,hydraulic:segment-1770:day-0,24,0.09649339599560587,0.09649339599560587,0.0
joint,hydraulic,17,hydraulic:segment-1771:day-0,24,0.09914566039975725,0.09914566039975725,0.0
joint,hydraulic,17,hydraulic:segment-1772:day-0,24,0.10041896510103071,0.10041896510103071,0.0
joint,hydraulic,17,hydraulic:segment-1773:day-0,24,0.09831042399862218,0.09831042399862218,0.0
joint,hydraulic,17,hydraulic:segment-1774:day-0,24,0.1037503382290028,0.1037503382290028,0.0
joint,hydraulic,17,hydraulic:segment-1775:day-0,24,0.11148138885778235,0.11148138885778235,0.0
joint,hydraulic,17,hydraulic:segment-1776:day-0,24,0.10527867031847297,0.10527867031847297,0.0
joint,hydraulic,17,hydraulic:segment-1777:day-0,24,0.10235513594097959,0.10235513594097959,0.0
joint,hydraulic,17,hydraulic:segment-1778:day-0,24,0.10985070736095837,0.10985070736095837,0.0
joint,hydraulic,17,hydraulic:segment-1779:day-0,24,0.10427770222195532,0.10556667354773279,0.0012889713257774743
joint,hydraulic,17,hydraulic:segment-1780:day-0,24,0.10272930903967536,0.10473856751036488,0.002009258470689515
joint,hydraulic,17,hydraulic:segment-1781:day-0,24,0.1024269092354221,0.10398998988108574,0.001563080645663642
joint,hydraulic,17,hydraulic:segment-1782:day-0,24,0.10100583820799588,0.10182292998182363,0.0008170917738277439
joint,hydraulic,17,hydraulic:segment-1783:day-0,24,0.09490709358118014,0.09624007591915783,0.001332982337977684
joint,hydraulic,17,hydraulic:segment-1784:day-0,24,0.09826573754713681,0.09927333216066053,0.0010075946135237185
joint,hydraulic,17,hydraulic:segment-1785:day-0,24,0.10658197715363285,0.10727093747591622,0.000688960322283369
joint,hydraulic,17,hydraulic:segment-1786:day-0,24,0.10478892138892393,0.10579966942482204,0.0010107480358981097
joint,hydraulic,17,hydraulic:segment-1787:day-0,24,0.09338838260550113,0.09453939893536573,0.0011510163298645987
joint,hydraulic,17,hydraulic:segment-1788:day-0,24,0.10221572472793863,0.10336101743439753,0.0011452927064588975
joint,hydraulic,17,hydraulic:segment-1789:day-0,24,0.09459061573369609,0.09535089284694874,0.000760277113252647
joint,hydraulic,17,hydraulic:segment-1790:day-0,24,0.10437717704951278,0.10544554263552375,0.0010683655860109637
joint,hydraulic,17,hydraulic:segment-1791:day-0,24,0.10960857907370113,0.11135072216195001,0.001742143088248882
joint,hydraulic,17,hydraulic:segment-1792:day-0,24,0.10120570389738456,0.1025440712194941,0.0013383673221095405
joint,hydraulic,17,hydraulic:segment-1793:day-0,24,0.10127438893053065,0.10278449873103637,0.0015101098005057267
joint,hydraulic,17,hydraulic:segment-1794:day-0,24,0.09767558717923307,0.09889744476515683,0.0012218575859237607
joint,hydraulic,17,hydraulic:segment-1795:day-0,24,0.10437101331166215,0.10560204433474685,0.0012310310230846944
joint,hydraulic,17,hydraulic:segment-1796:day-0,24,0.10684817022271918,0.10812997119926715,0.001281800976547967
joint,hydraulic,17,hydraulic:segment-1797:day-0,24,0.10509966175060825,0.10621218437541377,0.0011125226248055176
joint,hydraulic,17,hydraulic:segment-1798:day-0,24,0.10587987573581603,0.1075491278427351,0.0016692521069190669
joint,hydraulic,17,hydraulic:segment-1799:day-0,24,0.10674658581699822,0.10769764696290239,0.0009510611459041668
joint,hydraulic,17,hydraulic:segment-1800:day-0,24,0.0966454908227685,0.09861057981580644,0.0019650889930379334
joint,hydraulic,17,hydraulic:segment-1801:day-0,24,0.10482920169094748,0.10662792016114409,0.0017987184701966086
joint,hydraulic,17,hydraulic:segment-1802:day-0,24,0.10267326894504329,0.10385625573917198,0.0011829867941286903
joint,hydraulic,17,hydraulic:segment-1803:day-0,24,0.09685478783376444,0.09915092891098432,0.002296141077219871
joint,hydraulic,17,hydraulic:segment-1804:day-0,24,0.11101764490940944,0.11257832320631754,0.0015606782969081051
joint,hydraulic,17,hydraulic:segment-1805:day-0,24,0.11879518407627172,0.12005348640879152,0.0012583023325197923
joint,hydraulic,17,hydraulic:segment-1806:day-0,24,0.10475013779826087,0.10634728748577055,0.0015971496875096802
joint,hydraulic,17,hydraulic:segment-1807:day-0,24,0.10560762908291453,0.10809037286281908,0.002482743779904553
joint,hydraulic,17,hydraulic:segment-1808:day-0,24,0.1048939856843385,0.10711036726557029,0.0022163815812317883
joint,hydraulic,17,hydraulic:segment-1809:day-0,24,0.1027405536586149,0.10382663200367288,0.0010860783450579864
joint,hydraulic,17,hydraulic:segment-1810:day-0,24,0.09894361987454746,0.10112198890426868,0.002178369029721225
joint,hydraulic,17,hydraulic:segment-1811:day-0,24,0.11221607080325147,0.11466581968312108,0.0024497488798696093
joint,hydraulic,17,hydraulic:segment-1812:day-0,24,0.09723849880641562,0.09924242641702863,0.002003927610613007
joint,hydraulic,17,hydraulic:segment-1813:day-0,24,0.09206759541694996,0.0938957008748317,0.001828105457881743
joint,hydraulic,17,hydraulic:segment-1814:day-0,24,0.09918629047783532,0.10139188980900085,0.002205599331165528
joint,hydraulic,17,hydraulic:segment-1815:day-0,24,0.09183361699022467,0.09365761073324878,0.0018239937430241104
joint,hydraulic,17,hydraulic:segment-1816:day-0,24,0.09710443833132226,0.10096198208846496,0.0038575437571427007
joint,hydraulic,17,hydraulic:segment-1817:day-0,24,0.10030581705054688,0.10317954176605146,0.0028737247155045803
joint,hydraulic,17,hydraulic:segment-1818:day-0,24,0.09020456320775058,0.09172147147843848,0.0015169082706879
joint,hydraulic,17,hydraulic:segment-1819:day-0,24,0.09225498508645898,0.09229078490440105,3.5799817942078205e-05
joint,hydraulic,17,hydraulic:segment-1820:day-0,24,0.09088954448576879,0.09330951654924148,0.0024199720634726918
joint,hydraulic,17,hydraulic:segment-1821:day-0,24,0.10109726157914838,0.10261569276558827,0.001518431186439892
joint,hydraulic,17,hydraulic:segment-1822:day-0,24,0.09519879597711688,0.09628736467075596,0.0010885686936390887
joint,hydraulic,17,hydraulic:segment-1823:day-0,24,0.10502138135935768,0.10714823518708892,0.0021268538277312427
joint,hydraulic,17,hydraulic:segment-1824:day-0,24,0.11589101886139119,0.11730845537857626,0.0014174365171850667
joint,hydraulic,17,hydraulic:segment-1825:day-0,24,0.1037195750692458,0.10664713553360305,0.0029275604643572567
joint,hydraulic,17,hydraulic:segment-1826:day-0,24,0.10148320419185983,0.10285189003673208,0.00136868584487225
joint,hydraulic,17,hydraulic:segment-1827:day-0,24,0.0962456981931924,0.09846140151375984,0.002215703320567447
joint,hydraulic,17,hydraulic:segment-1828:day-0,24,0.1040456724040898,0.10479656107187152,0.0007508886677817239
joint,hydraulic,17,hydraulic:segment-1829:day-0,24,0.09833972663351029,0.09938279446177287,0.0010430678282625783
joint,hydraulic,17,hydraulic:segment-1830:day-0,24,0.09874813533962452,0.09929884756913233,0.0005507122295078104
joint,hydraulic,17,hydraulic:segment-1831:day-0,24,0.09521787364349842,0.09651744765691078,0.0012995740134123662
joint,hydraulic,17,hydraulic:segment-1832:day-0,24,0.10265359763552862,0.10404726654927317,0.001393668913744553
joint,hydraulic,17,hydraulic:segment-1833:day-0,24,0.09781585258926948,0.09945592467070101,0.0016400720814315345
joint,hydraulic,17,hydraulic:segment-1834:day-0,24,0.10226799418468212,0.10315361266748814,0.0008856184828060221
joint,hydraulic,17,hydraulic:segment-1835:day-0,24,0.09912167723393547,0.09953718661796235,0.0004155093840268742
joint,hydraulic,17,hydraulic:segment-1836:day-0,24,0.10544582470355357,0.10645148839318962,0.0010056636896360466
joint,hydraulic,17,hydraulic:segment-1837:day-0,24,0.10866905279558794,0.11017908382617428,0.001510031030586334
joint,hydraulic,17,hydraulic:segment-1838:day-0,24,0.10272936161601583,0.10380625602371206,0.0010768944076962328
joint,hydraulic,17,hydraulic:segment-1839:day-0,24,0.10036761266526331,0.0996875144126847,-0.0006800982525786148
joint,hydraulic,17,hydraulic:segment-1840:day-0,24,0.0989451535147024,0.09895568744860156,1.0533933899159464e-05
joint,hydraulic,17,hydraulic:segment-1841:day-0,24,0.10435285481287343,0.10545084940313139,0.0010979945902579585
joint,hydraulic,17,hydraulic:segment-1842:day-0,24,0.09906462952453006,0.10033510652732561,0.0012704770027955475
joint,hydraulic,17,hydraulic:segment-1843:day-0,24,0.0910972136822497,0.09177645110636418,0.0006792374241144788
joint,hydraulic,17,hydraulic:segment-1844:day-0,24,0.11320630755776818,0.11436497123473749,0.0011586636769693043
joint,hydraulic,17,hydraulic:segment-1845:day-0,24,0.10242073569421786,0.10330462288452628,0.0008838871903084217
joint,hydraulic,17,hydraulic:segment-1846:day-0,24,0.09434913762034422,0.09569312259222253,0.0013439849718783065
joint,hydraulic,17,hydraulic:segment-1847:day-0,24,0.09808195200255077,0.0988908603968587,0.0008089083943079306
joint,hydraulic,17,hydraulic:segment-1848:day-0,24,0.0915559351141488,0.09293859866945273,0.0013826635553039202
joint,hydraulic,17,hydraulic:segment-1849:day-0,24,0.09744567082836873,0.09998786717839872,0.0025421963500299877
joint,hydraulic,17,hydraulic:segment-1850:day-0,24,0.0959216372935583,0.09824577581594233,0.0023241385223840283
joint,hydraulic,17,hydraulic:segment-1851:day-0,24,0.09496556213176002,0.09612988997256186,0.0011643278408018376
joint,hydraulic,17,hydraulic:segment-1852:day-0,24,0.10295052472295992,0.1053529187583061,0.0024023940353461865
joint,hydraulic,17,hydraulic:segment-1853:day-0,24,0.10827878476306052,0.10978710972172338,0.0015083249586628628
joint,hydraulic,17,hydraulic:segment-1854:day-0,24,0.09286980270427891,0.0949800929070865,0.002110290202807591
joint,hydraulic,17,hydraulic:segment-1855:day-0,24,0.09493872440690644,0.0980037199882475,0.0030649955813410595
joint,hydraulic,17,hydraulic:segment-1856:day-0,24,0.10262566477206675,0.10495407714044502,0.0023284123683782743
joint,hydraulic,17,hydraulic:segment-1857:day-0,24,0.1034853468271018,0.10507777824301534,0.001592431415913545
joint,hydraulic,17,hydraulic:segment-1858:day-0,24,0.09910089017470497,0.10120174214402816,0.002100851969323192
joint,hydraulic,17,hydraulic:segment-1859:day-0,24,0.10014757093382051,0.10003690523310377,-0.00011066570071674442
joint,hydraulic,17,hydraulic:segment-1860:day-0,24,0.10467155612701665,0.1054172703494538,0.0007457142224371605
joint,hydraulic,17,hydraulic:segment-1861:day-0,24,0.10032271308558376,0.1029384172097697,0.0026157041241859497
joint,hydraulic,17,hydraulic:segment-1862:day-0,24,0.09966946693277673,0.10161508576846917,0.001945618835692442
joint,hydraulic,17,hydraulic:segment-1863:day-0,24,0.0984556692339322,0.10001258371594816,0.0015569144820159614
joint,hydraulic,17,hydraulic:segment-1864:day-0,24,0.09401880746878166,0.09625113619496056,0.0022323287261789004
joint,hydraulic,17,hydraulic:segment-1865:day-0,24,0.11625484426498706,0.1177214933327094,0.001466649067722342
joint,hydraulic,17,hydraulic:segment-1866:day-0,24,0.10038979822745048,0.10258788145275331,0.0021980832253028354
joint,hydraulic,17,hydraulic:segment-1867:day-0,24,0.09871775827797118,0.10010666423152367,0.0013889059535524967
joint,hydraulic,17,hydraulic:segment-1868:day-0,24,0.0993005577586922,0.10110097991462859,0.0018004221559363848
joint,hydraulic,17,hydraulic:segment-1869:day-0,24,0.09583848159465931,0.09761305896368741,0.0017745773690280991
joint,hydraulic,17,hydraulic:segment-1870:day-0,24,0.10335580424408944,0.10470063838211273,0.0013448341380232903
joint,hydraulic,17,hydraulic:segment-1871:day-0,24,0.09896483944225742,0.10024658357814288,0.001281744135885457
joint,hydraulic,17,hydraulic:segment-1872:day-0,24,0.10607157130331615,0.1081283120445888,0.002056740741272642
joint,hydraulic,17,hydraulic:segment-1873:day-0,24,0.10243801513239041,0.1042814999721905,0.001843484839800083
joint,hydraulic,17,hydraulic:segment-1874:day-0,24,0.10243021510915472,0.10444985621843095,0.0020196411092762295
joint,hydraulic,17,hydraulic:segment-1875:day-0,24,0.09616870474998485,0.09760241200592217,0.0014337072559373193
joint,hydraulic,17,hydraulic:segment-1876:day-0,24,0.10868431537724632,0.11104029261563869,0.0023559772383923705
joint,hydraulic,17,hydraulic:segment-1877:day-0,24,0.11941213311497773,0.12084618276046179,0.0014340496454840618
joint,hydraulic,17,hydraulic:segment-1878:day-0,24,0.10011629504574686,0.10224430955941252,0.002128014513665663
joint,hydraulic,17,hydraulic:segment-1879:day-0,24,0.10320594276150122,0.1039201086691283,0.0007141659076270873
joint,hydraulic,17,hydraulic:segment-1880:day-0,24,0.10611484990434165,0.10725080542693705,0.0011359555225953916
joint,hydraulic,17,hydraulic:segment-1881:day-0,24,0.10354078719049217,0.10430743902385484,0.0007666518333626637
joint,hydraulic,17,hydraulic:segment-1882:day-0,24,0.09844796113762473,0.10228744464863826,0.003839483511013528
joint,hydraulic,17,hydraulic:segment-1883:day-0,24,0.10511744573472451,0.10804058877716423,0.0029231430424397215
joint,hydraulic,17,hydraulic:segment-1884:day-0,24,0.09081291654282622,0.0921850738769697,0.0013721573341434756
joint,hydraulic,17,hydraulic:segment-1885:day-0,24,0.1035469019036802,0.10563084648669882,0.0020839445830186237
joint,hydraulic,17,hydraulic:segment-1886:day-0,24,0.09686264644947712,0.09895224511295532,0.002089598663478201
joint,hydraulic,17,hydraulic:segment-1887:day-0,24,0.09555066267343205,0.09636928128083068,0.0008186186073986246
joint,hydraulic,17,hydraulic:segment-1888:day-0,24,0.10036564562807469,0.10155768837354297,0.0011920427454682747
joint,hydraulic,17,hydraulic:segment-1889:day-0,24,0.10287873586522532,0.10382807535549106,0.0009493394902657382
joint,hydraulic,17,hydraulic:segment-1890:day-0,24,0.09643430969825607,0.09887311485622848,0.0024388051579724013
joint,hydraulic,17,hydraulic:segment-1891:day-0,24,0.0927490092982611,0.09502896927279873,0.0022799599745376292
joint,hydraulic,17,hydraulic:segment-1892:day-0,24,0.09918084510093583,0.10173499159893437,0.0025541464979985384
joint,hydraulic,17,hydraulic:segment-1893:day-0,24,0.09749531529624798,0.10016661579023328,0.0026713004939852986
joint,hydraulic,17,hydraulic:segment-1894:day-0,24,0.09994123408519952,0.10305951548965597,0.003118281404456455
joint,hydraulic,17,hydraulic:segment-1895:day-0,24,0.09694576904472686,0.1001769207287542,0.0032311516840273363
joint,hydraulic,17,hydraulic:segment-1896:day-0,24,0.11028941284403776,0.11234381331592125,0.0020544004718834885
joint,hydraulic,17,hydraulic:segment-1897:day-0,24,0.09529055245396224,0.09737855637253465,0.0020880039185724036
joint,hydraulic,17,hydraulic:segment-1898:day-0,24,0.1057138744680897,0.10784387022848681,0.002129995760397102
joint,hydraulic,17,hydraulic:segment-1899:day-0,24,0.10274589991215063,0.10569831228963614,0.0029524123774855027
joint,hydraulic,17,hydraulic:segment-1900:day-0,24,0.10436516391802336,0.10766255749842502,0.003297393580401653
joint,hydraulic,17,hydraulic:segment-1901:day-0,24,0.09423966536506895,0.0954321701569528,0.0011925047918838472
joint,hydraulic,17,hydraulic:segment-1902:day-0,24,0.5829195979424748,0.5842262168961243,0.0013066189536494743
joint,hydraulic,17,hydraulic:segment-1903:day-0,24,0.11664083837007355,0.1265175359133861,0.009876697543312551
joint,hydraulic,17,hydraulic:segment-1904:day-0,24,0.13165693736826245,0.12969863953983848,-0.001958297828423966
joint,hydraulic,17,hydraulic:segment-1905:day-0,24,0.11122276686313655,0.11392813775437105,0.0027053708912345015
joint,hydraulic,17,hydraulic:segment-1906:day-0,24,0.1286153008630227,0.13028696690847788,0.0016716660454551835
joint,hydraulic,17,hydraulic:segment-1907:day-0,24,0.09864631533785378,0.09706683244088687,-0.0015794828969669106
joint,hydraulic,17,hydraulic:segment-1908:day-0,24,0.1532461449171169,0.1593340687504779,0.006087923833360986
joint,hydraulic,17,hydraulic:segment-1909:day-0,24,0.10747965947613068,0.11267810860807714,0.0051984491319464615
joint,hydraulic,17,hydraulic:segment-1910:day-0,24,0.11131953303428517,0.11170938869169675,0.000389855657411578
joint,hydraulic,17,hydraulic:segment-1911:day-0,24,0.25050140786748293,0.2632241723128854,0.01272276444540249
joint,hydraulic,17,hydraulic:segment-1912:day-0,24,0.3408147868514825,0.2005741171761051,-0.14024066967537738
joint,hydraulic,17,hydraulic:segment-1913:day-0,24,0.19775297175137507,0.21763310843490738,0.019880136683532307
joint,hydraulic,17,hydraulic:segment-1914:day-0,24,0.19816282764750698,0.21278455043901062,0.014621722791503644
joint,hydraulic,17,hydraulic:segment-1915:day-0,24,0.15271132357680303,0.15093290434462658,-0.001778419232176448
joint,hydraulic,17,hydraulic:segment-1916:day-0,24,0.1286563537573644,0.12933666235099278,0.000680308593628387
joint,hydraulic,17,hydraulic:segment-1917:day-0,24,0.10989513249568926,0.1107367081397219,0.0008415756440326438
joint,hydraulic,17,hydraulic:segment-1918:day-0,24,0.10009910459048722,0.09965894327845738,-0.0004401613120298409
joint,hydraulic,17,hydraulic:segment-1919:day-0,24,0.09818702290049452,0.09942544585936894,0.0012384229588744133
joint,hydraulic,17,hydraulic:segment-1920:day-0,24,0.09692976239635702,0.09967570980921998,0.0027459474128629646
joint,hydraulic,17,hydraulic:segment-1921:day-0,24,0.09054355022133918,0.09148381707558245,0.0009402668542432685
joint,hydraulic,17,hydraulic:segment-1922:day-0,24,0.09731461542653308,0.09966502720311832,0.0023504117765852373
joint,hydraulic,17,hydraulic:segment-1923:day-0,24,0.09370765374322362,0.09417630823501444,0.0004686544917908153
joint,hydraulic,17,hydraulic:segment-1924:day-0,24,0.10699742181823678,0.10804921040047956,0.0010517885822427797
joint,hydraulic,17,hydraulic:segment-1925:day-0,24,0.09518861811501353,0.0954229826139208,0.0002343644989072774
joint,hydraulic,17,hydraulic:segment-1926:day-0,24,0.09441874053292662,0.09533660081004651,0.000917860277119889
joint,hydraulic,17,hydraulic:segment-1927:day-0,24,0.09915776059044847,0.09938411179531467,0.00022635120486620697
joint,hydraulic,17,hydraulic:segment-1928:day-0,24,0.08954371113294818,0.09023653625102157,0.0006928251180733924
joint,hydraulic,17,hydraulic:segment-1929:day-0,24,0.10799784911654235,0.108955919665361,0.0009580705488186486
joint,hydraulic,17,hydraulic:segment-1930:day-0,24,0.10781863239276857,0.10915369547870807,0.001335063085939503
joint,hydraulic,17,hydraulic:segment-1931:day-0,24,0.0989110427731125,0.10061311456473487,0.0017020717916223782
joint,hydraulic,17,hydraulic:segment-1932:day-0,24,0.1038056813444357,0.10597421724590192,0.0021685359014662203
joint,hydraulic,17,hydraulic:segment-1933:day-0,24,0.10625231239515745,0.10725893990877278,0.0010066275136153269
joint,hydraulic,17,hydraulic:segment-1934:day-0,24,0.09501293281893826,0.09573169724422392,0.0007187644252856645
